Place,Gender,Time,Distance,Level,Year
1,1,1476.4,8,4,2014
2,1,1481.3,8,4,2014
3,1,1484.2,8,4,2014
4,1,1493.6,8,4,2014
5,1,1494.3,8,4,2014
6,1,1506.6,8,4,2014
7,1,1508.3,8,4,2014
8,1,1510.9,8,4,2014
9,1,1515.8,8,4,2014
10,1,1518.4,8,4,2014
11,1,1518.6,8,4,2014
12,1,1518.7,8,4,2014
13,1,1519.1,8,4,2014
14,1,1521.0,8,4,2014
15,1,1523.6,8,4,2014
16,1,1524.5,8,4,2014
17,1,1524.6,8,4,2014
18,1,1524.9,8,4,2014
19,1,1528.6,8,4,2014
20,1,1528.8,8,4,2014
21,1,1529.3,8,4,2014
21,1,1529.3,8,4,2014
23,1,1529.6,8,4,2014
24,1,1530.2,8,4,2014
25,1,1530.3,8,4,2014
26,1,1530.9,8,4,2014
27,1,1531.5,8,4,2014
28,1,1532.4,8,4,2014
29,1,1532.8,8,4,2014
30,1,1534.8,8,4,2014
31,1,1535.6,8,4,2014
32,1,1538.4,8,4,2014
33,1,1539.1,8,4,2014
33,1,1539.1,8,4,2014
35,1,1539.5,8,4,2014
36,1,1540.3,8,4,2014
37,1,1541.2,8,4,2014
38,1,1542.8,8,4,2014
39,1,1543.1,8,4,2014
40,1,1544.8,8,4,2014
41,1,1545.5,8,4,2014
42,1,1546.2,8,4,2014
43,1,1547.1,8,4,2014
44,1,1549.1,8,4,2014
45,1,1550.6,8,4,2014
46,1,1551.5,8,4,2014
47,1,1551.7,8,4,2014
48,1,1552.2,8,4,2014
49,1,1552.7,8,4,2014
50,1,1553.7,8,4,2014
51,1,1554.9,8,4,2014
52,1,1556.1,8,4,2014
53,1,1557.7,8,4,2014
54,1,1557.8,8,4,2014
55,1,1558.9,8,4,2014
56,1,1559.9,8,4,2014
57,1,1560.6,8,4,2014
58,1,1562.5,8,4,2014
59,1,1562.9,8,4,2014
60,1,1563.1,8,4,2014
61,1,1563.2,8,4,2014
62,1,1563.4,8,4,2014
63,1,1563.5,8,4,2014
64,1,1564.1,8,4,2014
65,1,1564.5,8,4,2014
66,1,1565.2,8,4,2014
67,1,1566.5,8,4,2014
68,1,1566.6,8,4,2014
69,1,1566.9,8,4,2014
70,1,1568.3,8,4,2014
71,1,1568.4,8,4,2014
72,1,1568.8,8,4,2014
73,1,1569.2,8,4,2014
74,1,1569.5,8,4,2014
75,1,1571.8,8,4,2014
76,1,1572.6,8,4,2014
77,1,1573.0,8,4,2014
78,1,1574.9,8,4,2014
79,1,1576.5,8,4,2014
80,1,1577.0,8,4,2014
81,1,1577.6,8,4,2014
82,1,1577.7,8,4,2014
83,1,1578.1,8,4,2014
84,1,1578.2,8,4,2014
85,1,1578.3,8,4,2014
86,1,1578.8,8,4,2014
87,1,1579.0,8,4,2014
88,1,1579.2,8,4,2014
89,1,1579.9,8,4,2014
90,1,1581.0,8,4,2014
91,1,1581.4,8,4,2014
92,1,1582.0,8,4,2014
93,1,1582.1,8,4,2014
94,1,1582.7,8,4,2014
95,1,1585.4,8,4,2014
96,1,1585.9,8,4,2014
97,1,1586.7,8,4,2014
98,1,1587.2,8,4,2014
99,1,1587.5,8,4,2014
100,1,1588.4,8,4,2014
101,1,1588.5,8,4,2014
102,1,1588.7,8,4,2014
103,1,1591.0,8,4,2014
104,1,1591.4,8,4,2014
105,1,1591.9,8,4,2014
106,1,1593.6,8,4,2014
107,1,1594.1,8,4,2014
108,1,1594.6,8,4,2014
109,1,1594.7,8,4,2014
110,1,1594.8,8,4,2014
111,1,1595.9,8,4,2014
112,1,1596.6,8,4,2014
113,1,1596.9,8,4,2014
114,1,1597.2,8,4,2014
115,1,1597.3,8,4,2014
116,1,1597.7,8,4,2014
117,1,1598.0,8,4,2014
118,1,1598.6,8,4,2014
119,1,1598.8,8,4,2014
120,1,1599.2,8,4,2014
121,1,1599.7,8,4,2014
122,1,1600.4,8,4,2014
123,1,1601.6,8,4,2014
124,1,1601.7,8,4,2014
125,1,1601.8,8,4,2014
126,1,1601.9,8,4,2014
127,1,1602.5,8,4,2014
128,1,1602.8,8,4,2014
129,1,1603.0,8,4,2014
130,1,1603.2,8,4,2014
131,1,1603.3,8,4,2014
132,1,1604.0,8,4,2014
133,1,1604.1,8,4,2014
134,1,1604.9,8,4,2014
135,1,1605.6,8,4,2014
136,1,1606.0,8,4,2014
137,1,1606.2,8,4,2014
138,1,1606.3,8,4,2014
139,1,1606.5,8,4,2014
140,1,1607.3,8,4,2014
141,1,1607.6,8,4,2014
142,1,1607.7,8,4,2014
143,1,1608.2,8,4,2014
144,1,1608.8,8,4,2014
145,1,1609.0,8,4,2014
146,1,1609.1,8,4,2014
147,1,1609.6,8,4,2014
148,1,1610.1,8,4,2014
149,1,1611.0,8,4,2014
150,1,1611.1,8,4,2014
151,1,1611.4,8,4,2014
152,1,1612.0,8,4,2014
153,1,1612.6,8,4,2014
154,1,1612.7,8,4,2014
155,1,1613.3,8,4,2014
156,1,1614.0,8,4,2014
157,1,1614.2,8,4,2014
158,1,1614.5,8,4,2014
159,1,1614.6,8,4,2014
160,1,1616.7,8,4,2014
161,1,1618.2,8,4,2014
162,1,1618.8,8,4,2014
163,1,1618.9,8,4,2014
164,1,1619.1,8,4,2014
165,1,1619.7,8,4,2014
166,1,1619.8,8,4,2014
167,1,1620.9,8,4,2014
168,1,1621.1,8,4,2014
169,1,1621.3,8,4,2014
170,1,1621.8,8,4,2014
171,1,1622.1,8,4,2014
172,1,1622.2,8,4,2014
173,1,1622.6,8,4,2014
174,1,1623.1,8,4,2014
175,1,1623.9,8,4,2014
176,1,1624.3,8,4,2014
177,1,1624.5,8,4,2014
178,1,1624.9,8,4,2014
179,1,1625.4,8,4,2014
180,1,1626.3,8,4,2014
181,1,1626.5,8,4,2014
182,1,1627.2,8,4,2014
183,1,1627.6,8,4,2014
184,1,1627.8,8,4,2014
185,1,1628.0,8,4,2014
186,1,1628.1,8,4,2014
187,1,1628.3,8,4,2014
188,1,1628.6,8,4,2014
189,1,1628.9,8,4,2014
190,1,1629.3,8,4,2014
191,1,1629.9,8,4,2014
192,1,1630.1,8,4,2014
193,1,1630.8,8,4,2014
194,1,1631.8,8,4,2014
195,1,1632.1,8,4,2014
196,1,1633.0,8,4,2014
197,1,1633.1,8,4,2014
198,1,1633.9,8,4,2014
199,1,1634.0,8,4,2014
200,1,1634.1,8,4,2014
201,1,1634.3,8,4,2014
202,1,1636.7,8,4,2014
203,1,1637.6,8,4,2014
204,1,1637.9,8,4,2014
205,1,1638.3,8,4,2014
206,1,1639.8,8,4,2014
207,1,1640.4,8,4,2014
208,1,1640.6,8,4,2014
209,1,1641.7,8,4,2014
210,1,1642.2,8,4,2014
211,1,1642.4,8,4,2014
212,1,1643.6,8,4,2014
213,1,1644.0,8,4,2014
214,1,1644.4,8,4,2014
215,1,1645.1,8,4,2014
216,1,1645.3,8,4,2014
217,1,1645.5,8,4,2014
218,1,1646.1,8,4,2014
219,1,1648.6,8,4,2014
220,1,1649.0,8,4,2014
221,1,1649.1,8,4,2014
222,1,1649.3,8,4,2014
223,1,1649.5,8,4,2014
224,1,1649.9,8,4,2014
225,1,1650.2,8,4,2014
226,1,1650.5,8,4,2014
227,1,1650.6,8,4,2014
228,1,1651.2,8,4,2014
229,1,1651.3,8,4,2014
230,1,1651.4,8,4,2014
231,1,1652.1,8,4,2014
232,1,1652.2,8,4,2014
233,1,1652.5,8,4,2014
234,1,1652.7,8,4,2014
235,1,1654.4,8,4,2014
236,1,1656.5,8,4,2014
237,1,1658.4,8,4,2014
238,1,1659.4,8,4,2014
239,1,1659.8,8,4,2014
240,1,1659.9,8,4,2014
241,1,1660.3,8,4,2014
242,1,1662.6,8,4,2014
243,1,1663.8,8,4,2014
244,1,1665.0,8,4,2014
245,1,1665.4,8,4,2014
246,1,1671.8,8,4,2014
247,1,1672.2,8,4,2014
248,1,1672.6,8,4,2014
249,1,1675.4,8,4,2014
250,1,1677.7,8,4,2014
251,1,1679.1,8,4,2014
252,1,1680.0,8,4,2014
253,1,1680.4,8,4,2014
254,1,1680.5,8,4,2014
255,1,1681.6,8,4,2014
256,1,1681.9,8,4,2014
257,1,1685.0,8,4,2014
258,1,1685.9,8,4,2014
259,1,1686.6,8,4,2014
260,1,1688.5,8,4,2014
261,1,1688.6,8,4,2014
262,1,1689.3,8,4,2014
263,1,1689.5,8,4,2014
264,1,1689.6,8,4,2014
265,1,1691.0,8,4,2014
266,1,1691.3,8,4,2014
267,1,1692.7,8,4,2014
268,1,1695.1,8,4,2014
269,1,1696.6,8,4,2014
270,1,1696.7,8,4,2014
271,1,1697.7,8,4,2014
272,1,1698.8,8,4,2014
273,1,1704.6,8,4,2014
274,1,1705.3,8,4,2014
275,1,1706.8,8,4,2014
276,1,1709.4,8,4,2014
277,1,1709.5,8,4,2014
278,1,1713.0,8,4,2014
279,1,1713.3,8,4,2014
280,1,1714.4,8,4,2014
281,1,1719.9,8,4,2014
282,1,1725.6,8,4,2014
283,1,1726.5,8,4,2014
284,1,1727.0,8,4,2014
285,1,1727.5,8,4,2014
286,1,1729.3,8,4,2014
287,1,1730.7,8,4,2014
288,1,1733.8,8,4,2014
289,1,1735.0,8,4,2014
290,1,1737.1,8,4,2014
291,1,1737.4,8,4,2014
292,1,1737.5,8,4,2014
293,1,1737.6,8,4,2014
294,1,1738.0,8,4,2014
295,1,1745.1,8,4,2014
296,1,1750.3,8,4,2014
297,1,1751.4,8,4,2014
298,1,1752.1,8,4,2014
299,1,1757.5,8,4,2014
300,1,1768.4,8,4,2014
301,1,1773.6,8,4,2014
302,1,1775.1,8,4,2014
303,1,1808.4,8,4,2014
304,1,1814.2,8,4,2014
305,1,1816.5,8,4,2014
306,1,1824.5,8,4,2014
307,1,1827.3,8,4,2014
308,1,1836.0,8,4,2014
309,1,1849.7,8,4,2014
310,1,1854.0,8,4,2014
311,1,1868.4,8,4,2014
312,1,1875.5,8,4,2014
313,1,1910.5,8,4,2014
314,1,1934.2,8,4,2014
315,1,1971.8,8,4,2014
316,1,1979.4,8,4,2014
317,1,2022.0,8,4,2014
318,1,2206.3,8,4,2014
319,1,2711.8,8,4,2014
320,1,3008.2,8,4,2014
