Place,Gender,Time,Distance,Level,Year
1,2,1038.4,5,4,2019
2,2,1054.8,5,4,2019
3,2,1061.3,5,4,2019
4,2,1067.1,5,4,2019
5,2,1071.9,5,4,2019
6,2,1082.9,5,4,2019
7,2,1087.7,5,4,2019
8,2,1089.1,5,4,2019
9,2,1099.0,5,4,2019
10,2,1099.9,5,4,2019
11,2,1101.1,5,4,2019
12,2,1101.1,5,4,2019
13,2,1101.7,5,4,2019
14,2,1102.1,5,4,2019
15,2,1103.5,5,4,2019
16,2,1104.7,5,4,2019
17,2,1106.4,5,4,2019
18,2,1107.6,5,4,2019
19,2,1107.6,5,4,2019
20,2,1107.7,5,4,2019
21,2,1107.8,5,4,2019
22,2,1109.6,5,4,2019
23,2,1110.6,5,4,2019
24,2,1110.9,5,4,2019
25,2,1111.1,5,4,2019
26,2,1111.4,5,4,2019
27,2,1112.1,5,4,2019
28,2,1114.0,5,4,2019
29,2,1116.4,5,4,2019
30,2,1118.4,5,4,2019
31,2,1118.4,5,4,2019
32,2,1121.4,5,4,2019
33,2,1122.4,5,4,2019
34,2,1123.2,5,4,2019
35,2,1124.4,5,4,2019
36,2,1126.2,5,4,2019
37,2,1127.9,5,4,2019
38,2,1128.7,5,4,2019
39,2,1128.8,5,4,2019
40,2,1130.3,5,4,2019
41,2,1130.6,5,4,2019
42,2,1133.1,5,4,2019
43,2,1134.4,5,4,2019
44,2,1134.9,5,4,2019
45,2,1135.3,5,4,2019
46,2,1136.2,5,4,2019
47,2,1137.8,5,4,2019
48,2,1137.9,5,4,2019
49,2,1138.6,5,4,2019
50,2,1138.6,5,4,2019
51,2,1139.4,5,4,2019
52,2,1140.3,5,4,2019
53,2,1140.9,5,4,2019
54,2,1142.0,5,4,2019
55,2,1142.8,5,4,2019
56,2,1143.6,5,4,2019
57,2,1143.8,5,4,2019
58,2,1143.8,5,4,2019
59,2,1144.2,5,4,2019
60,2,1146.0,5,4,2019
61,2,1146.2,5,4,2019
62,2,1146.2,5,4,2019
63,2,1146.4,5,4,2019
64,2,1147.0,5,4,2019
65,2,1147.9,5,4,2019
66,2,1148.8,5,4,2019
67,2,1149.0,5,4,2019
68,2,1149.3,5,4,2019
69,2,1149.4,5,4,2019
70,2,1150.2,5,4,2019
71,2,1151.1,5,4,2019
72,2,1151.4,5,4,2019
73,2,1153.7,5,4,2019
74,2,1154.9,5,4,2019
75,2,1156.2,5,4,2019
76,2,1156.3,5,4,2019
77,2,1156.4,5,4,2019
78,2,1157.6,5,4,2019
79,2,1158.1,5,4,2019
80,2,1158.2,5,4,2019
81,2,1159.8,5,4,2019
82,2,1159.9,5,4,2019
83,2,1160.4,5,4,2019
84,2,1160.5,5,4,2019
85,2,1161.2,5,4,2019
86,2,1161.8,5,4,2019
87,2,1161.9,5,4,2019
88,2,1162.5,5,4,2019
89,2,1162.6,5,4,2019
90,2,1164.3,5,4,2019
91,2,1164.3,5,4,2019
92,2,1164.7,5,4,2019
93,2,1165.1,5,4,2019
94,2,1165.2,5,4,2019
95,2,1165.3,5,4,2019
96,2,1165.6,5,4,2019
97,2,1165.8,5,4,2019
98,2,1166.8,5,4,2019
99,2,1167.3,5,4,2019
100,2,1167.9,5,4,2019
