Place,Gender,Time,Distance,Level,Year
1,2,1020,5,4,2012
2,2,1040,5,4,2012
3,2,1049,5,4,2012
4,2,1053,5,4,2012
5,2,1057,5,4,2012
6,2,1062,5,4,2012
7,2,1070,5,4,2012
8,2,1076,5,4,2012
9,2,1092,5,4,2012
10,2,1093,5,4,2012
11,2,1097,5,4,2012
12,2,1098,5,4,2012
13,2,1098,5,4,2012
14,2,1099,5,4,2012
15,2,1100,5,4,2012
16,2,1100,5,4,2012
17,2,1101,5,4,2012
18,2,1102,5,4,2012
19,2,1102,5,4,2012
20,2,1102,5,4,2012
21,2,1103,5,4,2012
22,2,1104,5,4,2012
23,2,1104,5,4,2012
24,2,1105,5,4,2012
25,2,1105,5,4,2012
26,2,1106,5,4,2012
27,2,1107,5,4,2012
28,2,1108,5,4,2012
29,2,1109,5,4,2012
30,2,1113,5,4,2012
31,2,1115,5,4,2012
32,2,1115,5,4,2012
33,2,1117,5,4,2012
34,2,1118,5,4,2012
35,2,1121,5,4,2012
36,2,1124,5,4,2012
37,2,1124,5,4,2012
38,2,1124,5,4,2012
39,2,1125,5,4,2012
40,2,1126,5,4,2012
41,2,1126,5,4,2012
42,2,1127,5,4,2012
43,2,1127,5,4,2012
44,2,1128,5,4,2012
45,2,1130,5,4,2012
46,2,1130,5,4,2012
47,2,1130,5,4,2012
48,2,1131,5,4,2012
49,2,1132,5,4,2012
50,2,1134,5,4,2012
51,2,1135,5,4,2012
52,2,1136,5,4,2012
53,2,1136,5,4,2012
54,2,1137,5,4,2012
55,2,1137,5,4,2012
56,2,1138,5,4,2012
57,2,1139,5,4,2012
58,2,1139,5,4,2012
59,2,1140,5,4,2012
60,2,1144,5,4,2012
61,2,1144,5,4,2012
62,2,1145,5,4,2012
63,2,1145,5,4,2012
64,2,1146,5,4,2012
65,2,1147,5,4,2012
66,2,1147,5,4,2012
67,2,1148,5,4,2012
68,2,1148,5,4,2012
69,2,1149,5,4,2012
70,2,1149,5,4,2012
71,2,1150,5,4,2012
72,2,1151,5,4,2012
73,2,1151,5,4,2012
74,2,1152,5,4,2012
75,2,1152,5,4,2012
76,2,1153,5,4,2012
77,2,1153,5,4,2012
78,2,1153,5,4,2012
79,2,1154,5,4,2012
80,2,1154,5,4,2012
81,2,1155,5,4,2012
82,2,1155,5,4,2012
83,2,1156,5,4,2012
84,2,1157,5,4,2012
85,2,1158,5,4,2012
86,2,1160,5,4,2012
87,2,1160,5,4,2012
88,2,1162,5,4,2012
89,2,1162,5,4,2012
90,2,1162,5,4,2012
91,2,1163,5,4,2012
92,2,1164,5,4,2012
93,2,1164,5,4,2012
94,2,1166,5,4,2012
95,2,1167,5,4,2012
96,2,1168,5,4,2012
97,2,1169,5,4,2012
98,2,1170,5,4,2012
99,2,1170,5,4,2012
100,2,1171,5,4,2012
101,2,1171,5,4,2012
102,2,1172,5,4,2012
103,2,1172,5,4,2012
104,2,1173,5,4,2012
105,2,1174,5,4,2012
106,2,1174,5,4,2012
107,2,1174,5,4,2012
108,2,1175,5,4,2012
109,2,1175,5,4,2012
110,2,1177,5,4,2012
111,2,1177,5,4,2012
112,2,1177,5,4,2012
113,2,1177,5,4,2012
114,2,1177,5,4,2012
115,2,1178,5,4,2012
116,2,1178,5,4,2012
117,2,1178,5,4,2012
118,2,1179,5,4,2012
119,2,1180,5,4,2012
120,2,1180,5,4,2012
121,2,1180,5,4,2012
122,2,1180,5,4,2012
123,2,1181,5,4,2012
124,2,1181,5,4,2012
125,2,1182,5,4,2012
126,2,1182,5,4,2012
127,2,1182,5,4,2012
128,2,1183,5,4,2012
129,2,1184,5,4,2012
130,2,1184,5,4,2012
131,2,1184,5,4,2012
132,2,1184,5,4,2012
133,2,1184,5,4,2012
134,2,1184,5,4,2012
135,2,1185,5,4,2012
136,2,1185,5,4,2012
137,2,1185,5,4,2012
138,2,1186,5,4,2012
139,2,1186,5,4,2012
140,2,1187,5,4,2012
141,2,1188,5,4,2012
142,2,1191,5,4,2012
143,2,1191,5,4,2012
144,2,1191,5,4,2012
145,2,1191,5,4,2012
146,2,1193,5,4,2012
147,2,1193,5,4,2012
148,2,1193,5,4,2012
149,2,1194,5,4,2012
150,2,1194,5,4,2012
151,2,1194,5,4,2012
152,2,1194,5,4,2012
153,2,1195,5,4,2012
154,2,1195,5,4,2012
155,2,1195,5,4,2012
156,2,1196,5,4,2012
157,2,1196,5,4,2012
158,2,1197,5,4,2012
159,2,1197,5,4,2012
160,2,1198,5,4,2012
161,2,1198,5,4,2012
162,2,1199,5,4,2012
163,2,1199,5,4,2012
164,2,1199,5,4,2012
165,2,1199,5,4,2012
166,2,1200,5,4,2012
167,2,1200,5,4,2012
168,2,1200,5,4,2012
169,2,1200,5,4,2012
170,2,1201,5,4,2012
171,2,1203,5,4,2012
172,2,1203,5,4,2012
173,2,1204,5,4,2012
174,2,1204,5,4,2012
175,2,1204,5,4,2012
176,2,1204,5,4,2012
177,2,1205,5,4,2012
178,2,1205,5,4,2012
179,2,1205,5,4,2012
180,2,1206,5,4,2012
181,2,1206,5,4,2012
182,2,1207,5,4,2012
183,2,1207,5,4,2012
184,2,1208,5,4,2012
185,2,1208,5,4,2012
186,2,1208,5,4,2012
187,2,1210,5,4,2012
188,2,1210,5,4,2012
189,2,1211,5,4,2012
190,2,1211,5,4,2012
191,2,1212,5,4,2012
192,2,1212,5,4,2012
193,2,1213,5,4,2012
194,2,1213,5,4,2012
195,2,1213,5,4,2012
196,2,1214,5,4,2012
197,2,1217,5,4,2012
198,2,1218,5,4,2012
199,2,1218,5,4,2012
200,2,1218,5,4,2012
201,2,1218,5,4,2012
202,2,1218,5,4,2012
203,2,1218,5,4,2012
204,2,1219,5,4,2012
205,2,1219,5,4,2012
206,2,1219,5,4,2012
207,2,1219,5,4,2012
208,2,1220,5,4,2012
209,2,1221,5,4,2012
210,2,1221,5,4,2012
211,2,1222,5,4,2012
212,2,1223,5,4,2012
213,2,1223,5,4,2012
214,2,1223,5,4,2012
215,2,1224,5,4,2012
216,2,1224,5,4,2012
217,2,1225,5,4,2012
218,2,1225,5,4,2012
219,2,1226,5,4,2012
220,2,1226,5,4,2012
221,2,1227,5,4,2012
222,2,1227,5,4,2012
223,2,1229,5,4,2012
224,2,1230,5,4,2012
225,2,1230,5,4,2012
226,2,1231,5,4,2012
227,2,1231,5,4,2012
228,2,1232,5,4,2012
229,2,1233,5,4,2012
230,2,1234,5,4,2012
231,2,1235,5,4,2012
232,2,1235,5,4,2012
233,2,1236,5,4,2012
234,2,1236,5,4,2012
235,2,1237,5,4,2012
236,2,1238,5,4,2012
237,2,1239,5,4,2012
238,2,1240,5,4,2012
239,2,1240,5,4,2012
240,2,1242,5,4,2012
241,2,1244,5,4,2012
242,2,1245,5,4,2012
243,2,1247,5,4,2012
244,2,1248,5,4,2012
