Place,Gender,Time,Distance,Level,Year
228,2,1182,5,4,2018
229,2,1182,5,4,2018
23,2,1182,5,4,2018
231,2,1183,5,4,2018
232,2,1183,5,4,2018
23,2,1184,5,4,2018
234,2,1184,5,4,2018
235,2,1184,5,4,2018
236,2,1184,5,4,2018
23,2,1184,5,4,2018
238,2,1185,5,4,2018
239,2,1185,5,4,2018
240,2,1186,5,4,2018
241,2,1186,5,4,2018
242,2,1186,5,4,2018
243,2,1187,5,4,2018
24,2,1189,5,4,2018
245,2,1190,5,4,2018
246,2,1191,5,4,2018
247,2,1191,5,4,2018
248,2,1192,5,4,2018
249,2,1192,5,4,2018
25,2,1193,5,4,2018
25,2,1193,5,4,2018
252,2,1194,5,4,2018
253,2,1194,5,4,2018
25,2,1195,5,4,2018
255,2,1196,5,4,2018
25,2,1197,5,4,2018
257,2,1197,5,4,2018
258,2,1199,5,4,2018
259,2,1200,5,4,2018
260,2,1201,5,4,2018
26,2,1202,5,4,2018
262,2,1203,5,4,2018
263,2,1203,5,4,2018
26,2,1204,5,4,2018
265,2,1206,5,4,2018
266,2,1206,5,4,2018
26,2,1208,5,4,2018
268,2,1208,5,4,2018
269,2,1210,5,4,2018
270,2,1210,5,4,2018
271,2,1212,5,4,2018
272,2,1213,5,4,2018
273,2,1213,5,4,2018
274,2,1214,5,4,2018
27,2,1215,5,4,2018
276,2,1215,5,4,2018
277,2,1216,5,4,2018
278,2,1216,5,4,2018
279,2,1217,5,4,2018
280,2,1218,5,4,2018
281,2,1218,5,4,2018
28,2,1218,5,4,2018
283,2,1219,5,4,2018
284,2,1219,5,4,2018
285,2,1220,5,4,2018
286,2,1224,5,4,2018
287,2,1225,5,4,2018
288,2,1226,5,4,2018
289,2,1227,5,4,2018
290,2,1229,5,4,2018
291,2,1229,5,4,2018
292,2,1230,5,4,2018
293,2,1230,5,4,2018
294,2,1232,5,4,2018
295,2,1232,5,4,2018
296,2,1234,5,4,2018
29,2,1236,5,4,2018
298,2,1237,5,4,2018
299,2,1237,5,4,2018
300,2,1239,5,4,2018
301,2,1242,5,4,2018
302,2,1242,5,4,2018
303,2,1243,5,4,2018
304,2,1244,5,4,2018
30,2,1244,5,4,2018
306,2,1245,5,4,2018
307,2,1249,5,4,2018
308,2,1249,5,4,2018
309,2,1252,5,4,2018
310,2,1256,5,4,2018
311,2,1260,5,4,2018
31,2,1261,5,4,2018
313,2,1263,5,4,2018
314,2,1269,5,4,2018
315,2,1280,5,4,2018
316,2,1283,5,4,2018
31,2,1287,5,4,2018
318,2,1290,5,4,2018
31,2,1294,5,4,2018
32,2,1295,5,4,2018
321,2,1311,5,4,2018
322,2,1311,5,4,2018
323,2,1316,5,4,2018
324,2,1316,5,4,2018
325,2,1327,5,4,2018
326,2,1328,5,4,2018
327,2,1331,5,4,2018
328,2,1332,5,4,2018
329,2,1334,5,4,2018
33,2,1337,5,4,2018
33,2,1339,5,4,2018
332,2,1350,5,4,2018
333,2,1356,5,4,2018
334,2,1360,5,4,2018
335,2,1373,5,4,2018
336,2,1376,5,4,2018
337,2,1427,5,4,2018
338,2,1478,5,4,2018
33,2,1487,5,4,2018
340,2,1547,5,4,2018
341,2,1612,5,4,2018
