Place,Gender,Time,Distance,Level,Year
1,1,1452,8,4,2018
2,1,1467,8,4,2018
3,1,1469,8,4,2018
4,1,1472,8,4,2018
5,1,1476,8,4,2018
6,1,1479,8,4,2018
7,1,1483,8,4,2018
8,1,1483,8,4,2018
9,1,1483,8,4,2018
10,1,1487,8,4,2018
1,1,1488,8,4,2018
1,1,1488,8,4,2018
13,1,1489,8,4,2018
14,1,1489,8,4,2018
15,1,1491,8,4,2018
16,1,1492,8,4,2018
17,1,1493,8,4,2018
1,1,1493,8,4,2018
19,1,1494,8,4,2018
20,1,1494,8,4,2018
2,1,1494,8,4,2018
22,1,1495,8,4,2018
2,1,1497,8,4,2018
24,1,1497,8,4,2018
2,1,1497,8,4,2018
2,1,1499,8,4,2018
27,1,1500,8,4,2018
28,1,1504,8,4,2018
29,1,1505,8,4,2018
3,1,1506,8,4,2018
3,1,1509,8,4,2018
32,1,1509,8,4,2018
33,1,1510,8,4,2018
34,1,1512,8,4,2018
3,1,1515,8,4,2018
36,1,1516,8,4,2018
37,1,1517,8,4,2018
38,1,1518,8,4,2018
39,1,1519,8,4,2018
40,1,1519,8,4,2018
41,1,1521,8,4,2018
42,1,1522,8,4,2018
43,1,1522,8,4,2018
44,1,1523,8,4,2018
45,1,1523,8,4,2018
46,1,1523,8,4,2018
47,1,1524,8,4,2018
48,1,1524,8,4,2018
49,1,1524,8,4,2018
50,1,1526,8,4,2018
51,1,1526,8,4,2018
52,1,1527,8,4,2018
53,1,1527,8,4,2018
54,1,1528,8,4,2018
55,1,1528,8,4,2018
56,1,1528,8,4,2018
5,1,1528,8,4,2018
5,1,1528,8,4,2018
59,1,1529,8,4,2018
60,1,1529,8,4,2018
61,1,1529,8,4,2018
62,1,1529,8,4,2018
63,1,1529,8,4,2018
64,1,1530,8,4,2018
65,1,1530,8,4,2018
66,1,1530,8,4,2018
6,1,1530,8,4,2018
68,1,1530,8,4,2018
69,1,1531,8,4,2018
70,1,1531,8,4,2018
71,1,1531,8,4,2018
72,1,1532,8,4,2018
73,1,1532,8,4,2018
74,1,1532,8,4,2018
75,1,1532,8,4,2018
76,1,1533,8,4,2018
7,1,1533,8,4,2018
7,1,1533,8,4,2018
7,1,1534,8,4,2018
80,1,1534,8,4,2018
81,1,1535,8,4,2018
82,1,1535,8,4,2018
83,1,1535,8,4,2018
8,1,1535,8,4,2018
85,1,1536,8,4,2018
86,1,1537,8,4,2018
87,1,1537,8,4,2018
88,1,1537,8,4,2018
8,1,1538,8,4,2018
90,1,1538,8,4,2018
9,1,1538,8,4,2018
92,1,1538,8,4,2018
93,1,1539,8,4,2018
94,1,1540,8,4,2018
95,1,1541,8,4,2018
96,1,1541,8,4,2018
97,1,1542,8,4,2018
98,1,1542,8,4,2018
99,1,1544,8,4,2018
100,1,1544,8,4,2018
10,1,1544,8,4,2018
102,1,1545,8,4,2018
10,1,1545,8,4,2018
104,1,1545,8,4,2018
10,1,1545,8,4,2018
106,1,1545,8,4,2018
107,1,1547,8,4,2018
10,1,1547,8,4,2018
10,1,1547,8,4,2018
11,1,1548,8,4,2018
11,1,1548,8,4,2018
112,1,1548,8,4,2018
11,1,1549,8,4,2018
11,1,1549,8,4,2018
115,1,1550,8,4,2018
