Place,Gender,Time,Distance,Level,Year
223,2,1220.1,5,4,2014
224,2,1220.7,5,4,2014
225,2,1220.8,5,4,2014
226,2,1221.0,5,4,2014
227,2,1221.3,5,4,2014
228,2,1221.5,5,4,2014
229,2,1221.8,5,4,2014
230,2,1222.5,5,4,2014
231,2,1222.9,5,4,2014
232,2,1223.5,5,4,2014
232,2,1223.5,5,4,2014
234,2,1223.8,5,4,2014
235,2,1225.4,5,4,2014
236,2,1225.9,5,4,2014
237,2,1226.0,5,4,2014
238,2,1226.1,5,4,2014
239,2,1227.4,5,4,2014
240,2,1228.1,5,4,2014
241,2,1229.5,5,4,2014
242,2,1230.1,5,4,2014
243,2,1231.4,5,4,2014
243,2,1231.4,5,4,2014
245,2,1231.9,5,4,2014
246,2,1232.8,5,4,2014
247,2,1233.6,5,4,2014
248,2,1234.7,5,4,2014
249,2,1236.6,5,4,2014
250,2,1236.9,5,4,2014
251,2,1238.4,5,4,2014
252,2,1238.8,5,4,2014
253,2,1239.3,5,4,2014
254,2,1240.2,5,4,2014
255,2,1241.5,5,4,2014
256,2,1242.1,5,4,2014
257,2,1242.2,5,4,2014
257,2,1242.2,5,4,2014
259,2,1242.3,5,4,2014
260,2,1242.9,5,4,2014
261,2,1243.6,5,4,2014
262,2,1244.1,5,4,2014
263,2,1244.4,5,4,2014
264,2,1245.5,5,4,2014
265,2,1247.4,5,4,2014
266,2,1247.5,5,4,2014
267,2,1249.2,5,4,2014
268,2,1254.6,5,4,2014
269,2,1255.7,5,4,2014
270,2,1256.7,5,4,2014
271,2,1258.5,5,4,2014
272,2,1259.5,5,4,2014
273,2,1259.6,5,4,2014
274,2,1261.4,5,4,2014
275,2,1261.7,5,4,2014
276,2,1263.5,5,4,2014
277,2,1265.6,5,4,2014
278,2,1266.0,5,4,2014
279,2,1266.1,5,4,2014
280,2,1267.6,5,4,2014
281,2,1268.0,5,4,2014
282,2,1268.5,5,4,2014
283,2,1268.7,5,4,2014
284,2,1271.0,5,4,2014
285,2,1275.2,5,4,2014
286,2,1277.7,5,4,2014
287,2,1279.4,5,4,2014
288,2,1280.7,5,4,2014
289,2,1281.6,5,4,2014
290,2,1282.3,5,4,2014
290,2,1282.3,5,4,2014
292,2,1282.4,5,4,2014
293,2,1285.9,5,4,2014
294,2,1287.3,5,4,2014
295,2,1290.9,5,4,2014
296,2,1291.5,5,4,2014
297,2,1292.9,5,4,2014
298,2,1293.6,5,4,2014
299,2,1296.4,5,4,2014
300,2,1300.5,5,4,2014
301,2,1302.3,5,4,2014
302,2,1302.9,5,4,2014
303,2,1304.3,5,4,2014
304,2,1308.1,5,4,2014
305,2,1309.7,5,4,2014
306,2,1313.1,5,4,2014
307,2,1316.6,5,4,2014
308,2,1318.9,5,4,2014
309,2,1326.0,5,4,2014
310,2,1327.9,5,4,2014
311,2,1334.6,5,4,2014
312,2,1337.1,5,4,2014
313,2,1337.8,5,4,2014
314,2,1339.9,5,4,2014
315,2,1343.7,5,4,2014
316,2,1347.4,5,4,2014
317,2,1351.2,5,4,2014
318,2,1355.1,5,4,2014
319,2,1358.3,5,4,2014
320,2,1359.8,5,4,2014
321,2,1362.2,5,4,2014
322,2,1366.6,5,4,2014
323,2,1377.0,5,4,2014
324,2,1379.5,5,4,2014
325,2,1393.7,5,4,2014
326,2,1405.8,5,4,2014
327,2,1419.2,5,4,2014
328,2,1422.9,5,4,2014
329,2,1439.9,5,4,2014
330,2,1487.2,5,4,2014
331,2,1495.3,5,4,2014
332,2,1500.5,5,4,2014
333,2,1503.0,5,4,2014
334,2,1527.8,5,4,2014
335,2,1587.2,5,4,2014
336,2,1598.5,5,4,2014
