Place,Gender,Time,Distance,Level,Year
1,2,1033.9,5,4,2003
2,2,1042.3,5,4,2003
3,2,1060.4,5,4,2003
4,2,1068.1,5,4,2003
5,2,1068.6,5,4,2003
6,2,1075.9,5,4,2003
7,2,1078.1,5,4,2003
8,2,1086.5,5,4,2003
9,2,1088.0,5,4,2003
10,2,1090.0,5,4,2003
11,2,1096.4,5,4,2003
12,2,1096.8,5,4,2003
13,2,1097.3,5,4,2003
14,2,1098.0,5,4,2003
15,2,1098.5,5,4,2003
16,2,1099.7,5,4,2003
17,2,1100.3,5,4,2003
18,2,1102.3,5,4,2003
19,2,1103.2,5,4,2003
20,2,1103.3,5,4,2003
21,2,1103.8,5,4,2003
22,2,1104.3,5,4,2003
23,2,1106.3,5,4,2003
24,2,1106.3,5,4,2003
25,2,1108.7,5,4,2003
26,2,1109.8,5,4,2003
27,2,1110.6,5,4,2003
28,2,1112.0,5,4,2003
29,2,1113.0,5,4,2003
30,2,1113.5,5,4,2003
31,2,1115.3,5,4,2003
32,2,1116.3,5,4,2003
33,2,1117.9,5,4,2003
34,2,1119.2,5,4,2003
35,2,1119.8,5,4,2003
36,2,1120.8,5,4,2003
37,2,1122.7,5,4,2003
38,2,1124.5,5,4,2003
39,2,1126.3,5,4,2003
40,2,1126.9,5,4,2003
41,2,1127.6,5,4,2003
42,2,1130.3,5,4,2003
43,2,1130.5,5,4,2003
44,2,1132.0,5,4,2003
45,2,1133.4,5,4,2003
46,2,1133.6,5,4,2003
47,2,1135.8,5,4,2003
48,2,1136.5,5,4,2003
49,2,1137.0,5,4,2003
50,2,1137.8,5,4,2003
51,2,1139.0,5,4,2003
52,2,1139.4,5,4,2003
53,2,1140.8,5,4,2003
54,2,1141.1,5,4,2003
55,2,1144.4,5,4,2003
56,2,1145.5,5,4,2003
57,2,1146.0,5,4,2003
58,2,1147.6,5,4,2003
59,2,1148.0,5,4,2003
60,2,1148.6,5,4,2003
61,2,1149.7,5,4,2003
62,2,1150.3,5,4,2003
63,2,1150.5,5,4,2003
64,2,1150.7,5,4,2003
65,2,1150.7,5,4,2003
66,2,1151.7,5,4,2003
67,2,1151.9,5,4,2003
68,2,1152.0,5,4,2003
69,2,1152.1,5,4,2003
70,2,1153.3,5,4,2003
71,2,1154.1,5,4,2003
72,2,1154.5,5,4,2003
73,2,1154.8,5,4,2003
74,2,1155.9,5,4,2003
75,2,1156.4,5,4,2003
76,2,1156.9,5,4,2003
77,2,1157.3,5,4,2003
78,2,1157.9,5,4,2003
79,2,1158.4,5,4,2003
80,2,1158.9,5,4,2003
81,2,1159.3,5,4,2003
82,2,1159.5,5,4,2003
83,2,1160.2,5,4,2003
84,2,1161.0,5,4,2003
85,2,1161.3,5,4,2003
86,2,1161.6,5,4,2003
87,2,1162.2,5,4,2003
88,2,1162.9,5,4,2003
89,2,1163.5,5,4,2003
90,2,1164.7,5,4,2003
91,2,1165.6,5,4,2003
92,2,1165.9,5,4,2003
93,2,1166.3,5,4,2003
94,2,1166.4,5,4,2003
95,2,1166.4,5,4,2003
96,2,1166.5,5,4,2003
97,2,1167.9,5,4,2003
98,2,1168.0,5,4,2003
99,2,1168.7,5,4,2003
100,2,1169.2,5,4,2003
101,2,1169.9,5,4,2003
102,2,1170.4,5,4,2003
103,2,1170.9,5,4,2003
104,2,1171.2,5,4,2003
105,2,1171.3,5,4,2003
106,2,1171.3,5,4,2003
107,2,1171.5,5,4,2003
108,2,1171.8,5,4,2003
109,2,1172.0,5,4,2003
110,2,1172.0,5,4,2003
111,2,1172.3,5,4,2003
112,2,1172.3,5,4,2003
113,2,1172.7,5,4,2003
114,2,1173.2,5,4,2003
115,2,1174.4,5,4,2003
116,2,1174.9,5,4,2003
117,2,1175.2,5,4,2003
118,2,1175.6,5,4,2003
119,2,1176.2,5,4,2003
120,2,1176.6,5,4,2003
121,2,1177.6,5,4,2003
122,2,1178.2,5,4,2003
123,2,1179.3,5,4,2003
124,2,1180.7,5,4,2003
125,2,1181.8,5,4,2003
126,2,1182.3,5,4,2003
127,2,1182.4,5,4,2003
128,2,1183.1,5,4,2003
129,2,1183.2,5,4,2003
130,2,1185.4,5,4,2003
131,2,1186.4,5,4,2003
132,2,1187.2,5,4,2003
133,2,1187.3,5,4,2003
134,2,1187.9,5,4,2003
135,2,1188.6,5,4,2003
136,2,1189.4,5,4,2003
137,2,1189.6,5,4,2003
138,2,1190.4,5,4,2003
139,2,1190.9,5,4,2003
140,2,1191.3,5,4,2003
141,2,1191.6,5,4,2003
142,2,1191.8,5,4,2003
143,2,1192.6,5,4,2003
144,2,1193.4,5,4,2003
145,2,1194.2,5,4,2003
146,2,1194.7,5,4,2003
147,2,1195.1,5,4,2003
148,2,1196.3,5,4,2003
149,2,1196.4,5,4,2003
150,2,1196.7,5,4,2003
151,2,1197.1,5,4,2003
152,2,1197.9,5,4,2003
153,2,1198.2,5,4,2003
154,2,1199.1,5,4,2003
155,2,1199.7,5,4,2003
156,2,1199.7,5,4,2003
157,2,1200.3,5,4,2003
158,2,1200.5,5,4,2003
159,2,1201.0,5,4,2003
160,2,1202.2,5,4,2003
161,2,1202.8,5,4,2003
162,2,1203.0,5,4,2003
163,2,1203.4,5,4,2003
164,2,1204.5,5,4,2003
165,2,1204.8,5,4,2003
166,2,1204.9,5,4,2003
167,2,1205.1,5,4,2003
168,2,1205.1,5,4,2003
169,2,1205.4,5,4,2003
170,2,1205.6,5,4,2003
171,2,1206.2,5,4,2003
172,2,1206.7,5,4,2003
173,2,1207.4,5,4,2003
174,2,1207.8,5,4,2003
175,2,1214.6,5,4,2003
176,2,1215.2,5,4,2003
177,2,1215.2,5,4,2003
178,2,1215.7,5,4,2003
179,2,1216.4,5,4,2003
180,2,1217.9,5,4,2003
181,2,1218.7,5,4,2003
182,2,1219.1,5,4,2003
183,2,1220.0,5,4,2003
184,2,1220.2,5,4,2003
185,2,1221.1,5,4,2003
186,2,1222.2,5,4,2003
187,2,1223.1,5,4,2003
188,2,1224.6,5,4,2003
189,2,1224.8,5,4,2003
190,2,1225.4,5,4,2003
191,2,1226.0,5,4,2003
192,2,1226.3,5,4,2003
193,2,1226.3,5,4,2003
194,2,1226.8,5,4,2003
195,2,1227.5,5,4,2003
196,2,1227.9,5,4,2003
197,2,1228.4,5,4,2003
198,2,1228.5,5,4,2003
199,2,1229.2,5,4,2003
200,2,1229.8,5,4,2003
201,2,1230.5,5,4,2003
202,2,1231.6,5,4,2003
203,2,1232.5,5,4,2003
204,2,1233.0,5,4,2003
205,2,1234.6,5,4,2003
206,2,1236.0,5,4,2003
207,2,1236.9,5,4,2003
208,2,1237.1,5,4,2003
209,2,1238.2,5,4,2003
210,2,1239.8,5,4,2003
211,2,1240.9,5,4,2003
212,2,1245.3,5,4,2003
213,2,1245.9,5,4,2003
214,2,1247.2,5,4,2003
215,2,1247.6,5,4,2003
216,2,1248.6,5,4,2003
217,2,1248.9,5,4,2003
218,2,1249.8,5,4,2003
219,2,1249.8,5,4,2003
220,2,1252.8,5,4,2003
221,2,1254.8,5,4,2003
222,2,1255.5,5,4,2003
223,2,1256.9,5,4,2003
224,2,1260.6,5,4,2003
225,2,1266.6,5,4,2003
226,2,1272.0,5,4,2003
227,2,1273.9,5,4,2003
228,2,1276.0,5,4,2003
229,2,1276.9,5,4,2003
230,2,1278.3,5,4,2003
231,2,1279.0,5,4,2003
232,2,1279.5,5,4,2003
233,2,1280.1,5,4,2003
234,2,1283.3,5,4,2003
235,2,1285.5,5,4,2003
236,2,1286.3,5,4,2003
237,2,1288.0,5,4,2003
238,2,1293.6,5,4,2003
239,2,1294.0,5,4,2003
240,2,1295.2,5,4,2003
241,2,1297.0,5,4,2003
242,2,1299.9,5,4,2003
243,2,1304.5,5,4,2003
244,2,1305.6,5,4,2003
245,2,1305.9,5,4,2003
246,2,1306.9,5,4,2003
247,2,1308.3,5,4,2003
248,2,1338.8,5,4,2003
249,2,1340.0,5,4,2003
250,2,1348.5,5,4,2003
251,2,1350.6,5,4,2003
252,2,1380.7,5,4,2003
253,2,1412.0,5,4,2003
254,2,1416.1,5,4,2003
255,2,1422.5,5,4,2003
256,2,1454.3,5,4,2003
