Place,Gender,Time,Distance,Level,Year
228,2,1224,5,4,2010
229,2,1224,5,4,2010
230,2,1226,5,4,2010
231,2,1226,5,4,2010
232,2,1227,5,4,2010
233,2,1228,5,4,2010
234,2,1228,5,4,2010
235,2,1228,5,4,2010
236,2,1229,5,4,2010
237,2,1230,5,4,2010
238,2,1231,5,4,2010
239,2,1231,5,4,2010
240,2,1232,5,4,2010
241,2,1232,5,4,2010
242,2,1236,5,4,2010
243,2,1239,5,4,2010
244,2,1240,5,4,2010
245,2,1241,5,4,2010
246,2,1241,5,4,2010
247,2,1243,5,4,2010
248,2,1243,5,4,2010
249,2,1244,5,4,2010
250,2,1245,5,4,2010
251,2,1246,5,4,2010
252,2,1247,5,4,2010
253,2,1248,5,4,2010
254,2,1249,5,4,2010
255,2,1253,5,4,2010
256,2,1256,5,4,2010
257,2,1256,5,4,2010
258,2,1260,5,4,2010
259,2,1263,5,4,2010
260,2,1265,5,4,2010
261,2,1265,5,4,2010
262,2,1266,5,4,2010
263,2,1267,5,4,2010
264,2,1268,5,4,2010
265,2,1269,5,4,2010
266,2,1271,5,4,2010
267,2,1271,5,4,2010
268,2,1275,5,4,2010
269,2,1279,5,4,2010
270,2,1281,5,4,2010
271,2,1283,5,4,2010
272,2,1284,5,4,2010
273,2,1284,5,4,2010
274,2,1285,5,4,2010
275,2,1285,5,4,2010
276,2,1286,5,4,2010
277,2,1289,5,4,2010
278,2,1289,5,4,2010
279,2,1293,5,4,2010
280,2,1295,5,4,2010
281,2,1295,5,4,2010
282,2,1297,5,4,2010
283,2,1297,5,4,2010
284,2,1298,5,4,2010
285,2,1300,5,4,2010
286,2,1301,5,4,2010
287,2,1302,5,4,2010
288,2,1307,5,4,2010
289,2,1310,5,4,2010
290,2,1312,5,4,2010
291,2,1312,5,4,2010
292,2,1314,5,4,2010
293,2,1316,5,4,2010
294,2,1317,5,4,2010
295,2,1318,5,4,2010
296,2,1323,5,4,2010
297,2,1323,5,4,2010
298,2,1327,5,4,2010
299,2,1329,5,4,2010
300,2,1333,5,4,2010
301,2,1336,5,4,2010
302,2,1340,5,4,2010
303,2,1341,5,4,2010
304,2,1342,5,4,2010
305,2,1344,5,4,2010
306,2,1345,5,4,2010
307,2,1351,5,4,2010
308,2,1354,5,4,2010
309,2,1357,5,4,2010
310,2,1358,5,4,2010
311,2,1368,5,4,2010
312,2,1369,5,4,2010
313,2,1371,5,4,2010
314,2,1376,5,4,2010
315,2,1377,5,4,2010
316,2,1377,5,4,2010
317,2,1385,5,4,2010
318,2,1386,5,4,2010
319,2,1389,5,4,2010
320,2,1392,5,4,2010
321,2,1403,5,4,2010
322,2,1409,5,4,2010
323,2,1416,5,4,2010
324,2,1436,5,4,2010
325,2,1442,5,4,2010
326,2,1448,5,4,2010
327,2,1453,5,4,2010
328,2,1514,5,4,2010
329,2,1536,5,4,2010
330,2,1615,5,4,2010
331,2,1630,5,4,2010
