Place,Gender,Time,Distance,Level,Year
1,1,1457.2,8,4,2004
2,1,1465.65,8,4,2004
3,1,1468.85,8,4,2004
4,1,1472.65,8,4,2004
5,1,1481.65,8,4,2004
6,1,1483.8,8,4,2004
7,1,1491.1,8,4,2004
8,1,1493.6,8,4,2004
9,1,1500.3,8,4,2004
10,1,1507.2,8,4,2004
11,1,1507.8,8,4,2004
12,1,1512.8,8,4,2004
13,1,1515.5,8,4,2004
14,1,1516.35,8,4,2004
15,1,1517.6,8,4,2004
16,1,1520.1,8,4,2004
17,1,1523.65,8,4,2004
18,1,1524.0,8,4,2004
19,1,1525.35,8,4,2004
20,1,1526.0,8,4,2004
21,1,1528.0,8,4,2004
22,1,1528.15,8,4,2004
23,1,1529.8,8,4,2004
24,1,1530.65,8,4,2004
25,1,1531.3,8,4,2004
26,1,1531.6,8,4,2004
27,1,1531.8,8,4,2004
28,1,1532.0,8,4,2004
29,1,1533.1,8,4,2004
30,1,1533.55,8,4,2004
31,1,1538.55,8,4,2004
32,1,1543.9,8,4,2004
33,1,1544.65,8,4,2004
34,1,1546.6,8,4,2004
35,1,1548.95,8,4,2004
36,1,1550.7,8,4,2004
37,1,1551.1,8,4,2004
38,1,1552.6,8,4,2004
39,1,1553.4,8,4,2004
40,1,1554.9,8,4,2004
41,1,1555.95,8,4,2004
42,1,1556.75,8,4,2004
43,1,1556.8,8,4,2004
44,1,1559.2,8,4,2004
45,1,1559.25,8,4,2004
46,1,1560.9,8,4,2004
47,1,1562.7,8,4,2004
48,1,1563.4,8,4,2004
49,1,1563.65,8,4,2004
50,1,1566.45,8,4,2004
51,1,1567.45,8,4,2004
52,1,1567.85,8,4,2004
53,1,1568.5,8,4,2004
54,1,1569.0,8,4,2004
55,1,1569.3,8,4,2004
56,1,1570.0,8,4,2004
57,1,1570.5,8,4,2004
58,1,1570.7,8,4,2004
59,1,1573.9,8,4,2004
60,1,1574.7,8,4,2004
61,1,1576.6,8,4,2004
62,1,1577.1,8,4,2004
63,1,1577.45,8,4,2004
64,1,1578.0,8,4,2004
65,1,1579.95,8,4,2004
66,1,1580.2,8,4,2004
67,1,1580.85,8,4,2004
68,1,1581.5,8,4,2004
69,1,1582.45,8,4,2004
70,1,1583.05,8,4,2004
71,1,1584.15,8,4,2004
72,1,1584.45,8,4,2004
73,1,1585.05,8,4,2004
74,1,1585.35,8,4,2004
75,1,1585.8,8,4,2004
76,1,1586.75,8,4,2004
77,1,1587.0,8,4,2004
78,1,1587.55,8,4,2004
79,1,1588.35,8,4,2004
80,1,1589.15,8,4,2004
81,1,1589.6,8,4,2004
82,1,1590.3,8,4,2004
83,1,1591.0,8,4,2004
84,1,1591.95,8,4,2004
85,1,1593.2,8,4,2004
86,1,1593.95,8,4,2004
87,1,1594.35,8,4,2004
88,1,1594.4,8,4,2004
89,1,1594.55,8,4,2004
90,1,1595.3,8,4,2004
91,1,1595.4,8,4,2004
92,1,1595.5,8,4,2004
93,1,1596.2,8,4,2004
94,1,1596.4,8,4,2004
95,1,1597.0,8,4,2004
96,1,1597.5,8,4,2004
97,1,1597.9,8,4,2004
98,1,1598.7,8,4,2004
99,1,1598.9,8,4,2004
100,1,1599.8,8,4,2004
101,1,1600.35,8,4,2004
102,1,1600.75,8,4,2004
103,1,1602.5,8,4,2004
104,1,1604.2,8,4,2004
105,1,1604.35,8,4,2004
106,1,1604.8,8,4,2004
107,1,1606.85,8,4,2004
108,1,1608.05,8,4,2004
109,1,1609.2,8,4,2004
110,1,1611.0,8,4,2004
111,1,1612.5,8,4,2004
112,1,1613.2,8,4,2004
113,1,1613.3,8,4,2004
114,1,1614.35,8,4,2004
115,1,1614.5,8,4,2004
116,1,1614.75,8,4,2004
117,1,1614.8,8,4,2004
118,1,1615.25,8,4,2004
119,1,1616.0,8,4,2004
120,1,1617.2,8,4,2004
121,1,1618.6,8,4,2004
122,1,1618.85,8,4,2004
123,1,1619.25,8,4,2004
124,1,1619.6,8,4,2004
125,1,1620.25,8,4,2004
126,1,1620.85,8,4,2004
127,1,1621.6,8,4,2004
128,1,1622.2,8,4,2004
129,1,1622.9,8,4,2004
130,1,1624.3,8,4,2004
131,1,1624.4,8,4,2004
132,1,1624.85,8,4,2004
133,1,1625.2,8,4,2004
134,1,1625.85,8,4,2004
135,1,1626.2,8,4,2004
136,1,1626.85,8,4,2004
137,1,1627.2,8,4,2004
138,1,1627.65,8,4,2004
139,1,1627.9,8,4,2004
140,1,1628.5,8,4,2004
141,1,1628.7,8,4,2004
142,1,1628.9,8,4,2004
143,1,1629.35,8,4,2004
144,1,1629.65,8,4,2004
145,1,1630.05,8,4,2004
146,1,1631.6,8,4,2004
147,1,1632.0,8,4,2004
148,1,1632.5,8,4,2004
149,1,1633.0,8,4,2004
150,1,1635.9,8,4,2004
151,1,1637.1,8,4,2004
152,1,1637.65,8,4,2004
153,1,1638.0,8,4,2004
154,1,1638.1,8,4,2004
155,1,1638.7,8,4,2004
156,1,1638.9,8,4,2004
157,1,1639.7,8,4,2004
158,1,1640.7,8,4,2004
159,1,1641.8,8,4,2004
160,1,1643.4,8,4,2004
161,1,1644.35,8,4,2004
162,1,1644.95,8,4,2004
163,1,1645.6,8,4,2004
164,1,1648.4,8,4,2004
165,1,1649.25,8,4,2004
166,1,1649.8,8,4,2004
167,1,1649.95,8,4,2004
168,1,1650.35,8,4,2004
169,1,1651.1,8,4,2004
170,1,1653.45,8,4,2004
171,1,1653.95,8,4,2004
172,1,1654.0,8,4,2004
173,1,1654.5,8,4,2004
174,1,1654.8,8,4,2004
175,1,1655.35,8,4,2004
176,1,1655.55,8,4,2004
177,1,1655.6,8,4,2004
178,1,1656.2,8,4,2004
179,1,1656.8,8,4,2004
180,1,1657.55,8,4,2004
181,1,1657.6,8,4,2004
182,1,1659.05,8,4,2004
183,1,1659.9,8,4,2004
184,1,1660.7,8,4,2004
185,1,1661.3,8,4,2004
186,1,1661.45,8,4,2004
187,1,1661.8,8,4,2004
188,1,1661.9,8,4,2004
189,1,1662.5,8,4,2004
190,1,1662.55,8,4,2004
191,1,1662.9,8,4,2004
192,1,1663.7,8,4,2004
193,1,1664.7,8,4,2004
194,1,1666.0,8,4,2004
195,1,1668.4,8,4,2004
196,1,1668.9,8,4,2004
197,1,1669.5,8,4,2004
198,1,1670.15,8,4,2004
199,1,1671.4,8,4,2004
200,1,1671.8,8,4,2004
201,1,1671.85,8,4,2004
202,1,1673.35,8,4,2004
203,1,1673.85,8,4,2004
204,1,1675.55,8,4,2004
205,1,1676.2,8,4,2004
206,1,1677.15,8,4,2004
207,1,1677.3,8,4,2004
208,1,1677.3,8,4,2004
209,1,1678.0,8,4,2004
210,1,1678.7,8,4,2004
211,1,1678.8,8,4,2004
212,1,1679.9,8,4,2004
213,1,1681.4,8,4,2004
214,1,1682.4,8,4,2004
215,1,1683.5,8,4,2004
216,1,1684.25,8,4,2004
217,1,1685.8,8,4,2004
218,1,1686.65,8,4,2004
219,1,1687.7,8,4,2004
220,1,1688.35,8,4,2004
221,1,1689.2,8,4,2004
222,1,1691.4,8,4,2004
223,1,1693.15,8,4,2004
224,1,1695.9,8,4,2004
