Place,Gender,Time,Distance,Level,Year
1,2,1010,5,4,2017
2,2,1040,5,4,2017
3,2,1046,5,4,2017
4,2,1051,5,4,2017
5,2,1056,5,4,2017
6,2,1059,5,4,2017
7,2,1059,5,4,2017
8,2,1062,5,4,2017
9,2,1062,5,4,2017
10,2,1066,5,4,2017
11,2,1069,5,4,2017
12,2,1070,5,4,2017
13,2,1073,5,4,2017
14,2,1074,5,4,2017
15,2,1075,5,4,2017
16,2,1076,5,4,2017
17,2,1076,5,4,2017
18,2,1077,5,4,2017
19,2,1078,5,4,2017
20,2,1078,5,4,2017
21,2,1080,5,4,2017
22,2,1080,5,4,2017
23,2,1080,5,4,2017
24,2,1083,5,4,2017
25,2,1083,5,4,2017
26,2,1083,5,4,2017
27,2,1083,5,4,2017
28,2,1083,5,4,2017
29,2,1084,5,4,2017
30,2,1085,5,4,2017
31,2,1085,5,4,2017
32,2,1088,5,4,2017
33,2,1089,5,4,2017
34,2,1092,5,4,2017
35,2,1097,5,4,2017
36,2,1099,5,4,2017
37,2,1100,5,4,2017
38,2,1101,5,4,2017
39,2,1104,5,4,2017
40,2,1104,5,4,2017
41,2,1104,5,4,2017
42,2,1104,5,4,2017
43,2,1107,5,4,2017
44,2,1107,5,4,2017
45,2,1108,5,4,2017
46,2,1108,5,4,2017
47,2,1109,5,4,2017
48,2,1109,5,4,2017
49,2,1110,5,4,2017
50,2,1110,5,4,2017
51,2,1111,5,4,2017
52,2,1113,5,4,2017
53,2,1115,5,4,2017
54,2,1115,5,4,2017
55,2,1116,5,4,2017
56,2,1117,5,4,2017
57,2,1117,5,4,2017
58,2,1118,5,4,2017
59,2,1120,5,4,2017
60,2,1121,5,4,2017
61,2,1121,5,4,2017
62,2,1121,5,4,2017
63,2,1121,5,4,2017
64,2,1122,5,4,2017
65,2,1122,5,4,2017
66,2,1122,5,4,2017
67,2,1123,5,4,2017
68,2,1123,5,4,2017
69,2,1125,5,4,2017
70,2,1125,5,4,2017
71,2,1125,5,4,2017
72,2,1126,5,4,2017
73,2,1129,5,4,2017
74,2,1130,5,4,2017
75,2,1131,5,4,2017
76,2,1131,5,4,2017
77,2,1133,5,4,2017
78,2,1133,5,4,2017
79,2,1134,5,4,2017
80,2,1135,5,4,2017
81,2,1136,5,4,2017
82,2,1136,5,4,2017
83,2,1137,5,4,2017
84,2,1137,5,4,2017
85,2,1137,5,4,2017
86,2,1138,5,4,2017
87,2,1138,5,4,2017
88,2,1138,5,4,2017
89,2,1138,5,4,2017
90,2,1139,5,4,2017
91,2,1139,5,4,2017
92,2,1139,5,4,2017
93,2,1140,5,4,2017
94,2,1140,5,4,2017
95,2,1141,5,4,2017
96,2,1141,5,4,2017
97,2,1141,5,4,2017
98,2,1141,5,4,2017
99,2,1142,5,4,2017
100,2,1143,5,4,2017
101,2,1143,5,4,2017
102,2,1143,5,4,2017
103,2,1144,5,4,2017
104,2,1145,5,4,2017
105,2,1145,5,4,2017
106,2,1146,5,4,2017
107,2,1147,5,4,2017
108,2,1147,5,4,2017
109,2,1147,5,4,2017
110,2,1148,5,4,2017
111,2,1149,5,4,2017
112,2,1149,5,4,2017
113,2,1150,5,4,2017
114,2,1150,5,4,2017
115,2,1150,5,4,2017
116,2,1150,5,4,2017
117,2,1151,5,4,2017
118,2,1152,5,4,2017
119,2,1152,5,4,2017
120,2,1152,5,4,2017
121,2,1153,5,4,2017
122,2,1153,5,4,2017
123,2,1154,5,4,2017
124,2,1155,5,4,2017
125,2,1155,5,4,2017
126,2,1156,5,4,2017
127,2,1156,5,4,2017
128,2,1157,5,4,2017
129,2,1158,5,4,2017
130,2,1158,5,4,2017
131,2,1158,5,4,2017
132,2,1160,5,4,2017
133,2,1160,5,4,2017
134,2,1160,5,4,2017
135,2,1160,5,4,2017
136,2,1162,5,4,2017
137,2,1162,5,4,2017
138,2,1164,5,4,2017
139,2,1164,5,4,2017
140,2,1165,5,4,2017
141,2,1165,5,4,2017
142,2,1165,5,4,2017
143,2,1166,5,4,2017
144,2,1166,5,4,2017
145,2,1168,5,4,2017
146,2,1168,5,4,2017
147,2,1168,5,4,2017
148,2,1168,5,4,2017
149,2,1168,5,4,2017
150,2,1168,5,4,2017
151,2,1169,5,4,2017
152,2,1170,5,4,2017
153,2,1171,5,4,2017
154,2,1171,5,4,2017
155,2,1171,5,4,2017
156,2,1172,5,4,2017
157,2,1172,5,4,2017
158,2,1172,5,4,2017
159,2,1174,5,4,2017
160,2,1174,5,4,2017
161,2,1174,5,4,2017
162,2,1175,5,4,2017
163,2,1175,5,4,2017
164,2,1175,5,4,2017
165,2,1175,5,4,2017
166,2,1175,5,4,2017
167,2,1175,5,4,2017
168,2,1177,5,4,2017
169,2,1177,5,4,2017
170,2,1178,5,4,2017
171,2,1178,5,4,2017
172,2,1178,5,4,2017
173,2,1179,5,4,2017
174,2,1179,5,4,2017
175,2,1180,5,4,2017
176,2,1180,5,4,2017
177,2,1180,5,4,2017
178,2,1180,5,4,2017
179,2,1182,5,4,2017
180,2,1183,5,4,2017
181,2,1183,5,4,2017
182,2,1184,5,4,2017
183,2,1184,5,4,2017
184,2,1185,5,4,2017
185,2,1185,5,4,2017
186,2,1185,5,4,2017
187,2,1186,5,4,2017
188,2,1186,5,4,2017
189,2,1187,5,4,2017
190,2,1187,5,4,2017
191,2,1187,5,4,2017
192,2,1187,5,4,2017
193,2,1187,5,4,2017
194,2,1188,5,4,2017
195,2,1188,5,4,2017
196,2,1190,5,4,2017
197,2,1191,5,4,2017
198,2,1192,5,4,2017
199,2,1192,5,4,2017
200,2,1192,5,4,2017
201,2,1192,5,4,2017
202,2,1193,5,4,2017
203,2,1193,5,4,2017
204,2,1193,5,4,2017
205,2,1194,5,4,2017
206,2,1194,5,4,2017
207,2,1194,5,4,2017
208,2,1195,5,4,2017
209,2,1195,5,4,2017
210,2,1195,5,4,2017
211,2,1196,5,4,2017
212,2,1196,5,4,2017
213,2,1197,5,4,2017
214,2,1197,5,4,2017
215,2,1197,5,4,2017
216,2,1201,5,4,2017
217,2,1201,5,4,2017
218,2,1201,5,4,2017
219,2,1201,5,4,2017
220,2,1203,5,4,2017
221,2,1203,5,4,2017
222,2,1204,5,4,2017
223,2,1205,5,4,2017
224,2,1205,5,4,2017
225,2,1205,5,4,2017
226,2,1205,5,4,2017
227,2,1206,5,4,2017
228,2,1208,5,4,2017
229,2,1208,5,4,2017
230,2,1208,5,4,2017
231,2,1209,5,4,2017
232,2,1209,5,4,2017
233,2,1209,5,4,2017
234,2,1209,5,4,2017
235,2,1211,5,4,2017
236,2,1211,5,4,2017
237,2,1211,5,4,2017
238,2,1211,5,4,2017
239,2,1213,5,4,2017
240,2,1214,5,4,2017
241,2,1215,5,4,2017
242,2,1215,5,4,2017
243,2,1217,5,4,2017
244,2,1217,5,4,2017
245,2,1217,5,4,2017
246,2,1217,5,4,2017
247,2,1218,5,4,2017
248,2,1218,5,4,2017
249,2,1218,5,4,2017
250,2,1218,5,4,2017
251,2,1219,5,4,2017
252,2,1220,5,4,2017
253,2,1220,5,4,2017
254,2,1220,5,4,2017
255,2,1222,5,4,2017
256,2,1222,5,4,2017
257,2,1222,5,4,2017
258,2,1223,5,4,2017
259,2,1224,5,4,2017
