Place,Gender,Time,Distance,Level,Year
1,1,1442,8,4,2010
2,1,1481,8,4,2010
3,1,1484,8,4,2010
4,1,1497,8,4,2010
5,1,1500,8,4,2010
6,1,1502,8,4,2010
7,1,1506,8,4,2010
8,1,1508,8,4,2010
9,1,1510,8,4,2010
10,1,1510,8,4,2010
11,1,1512,8,4,2010
12,1,1512,8,4,2010
13,1,1518,8,4,2010
14,1,1519,8,4,2010
15,1,1521,8,4,2010
16,1,1528,8,4,2010
17,1,1530,8,4,2010
18,1,1531,8,4,2010
19,1,1532,8,4,2010
20,1,1534,8,4,2010
21,1,1534,8,4,2010
22,1,1535,8,4,2010
23,1,1535,8,4,2010
24,1,1535,8,4,2010
25,1,1535,8,4,2010
26,1,1536,8,4,2010
27,1,1538,8,4,2010
28,1,1540,8,4,2010
29,1,1541,8,4,2010
30,1,1541,8,4,2010
31,1,1543,8,4,2010
32,1,1545,8,4,2010
33,1,1549,8,4,2010
34,1,1551,8,4,2010
35,1,1552,8,4,2010
36,1,1552,8,4,2010
37,1,1553,8,4,2010
38,1,1554,8,4,2010
39,1,1555,8,4,2010
40,1,1556,8,4,2010
41,1,1556,8,4,2010
42,1,1557,8,4,2010
43,1,1558,8,4,2010
44,1,1558,8,4,2010
45,1,1558,8,4,2010
46,1,1560,8,4,2010
47,1,1562,8,4,2010
48,1,1562,8,4,2010
49,1,1563,8,4,2010
50,1,1563,8,4,2010
51,1,1564,8,4,2010
52,1,1565,8,4,2010
53,1,1566,8,4,2010
54,1,1566,8,4,2010
55,1,1567,8,4,2010
56,1,1568,8,4,2010
57,1,1569,8,4,2010
58,1,1569,8,4,2010
59,1,1570,8,4,2010
60,1,1570,8,4,2010
61,1,1570,8,4,2010
62,1,1571,8,4,2010
63,1,1571,8,4,2010
64,1,1571,8,4,2010
65,1,1571,8,4,2010
66,1,1571,8,4,2010
67,1,1572,8,4,2010
68,1,1572,8,4,2010
69,1,1572,8,4,2010
70,1,1573,8,4,2010
71,1,1573,8,4,2010
72,1,1576,8,4,2010
73,1,1577,8,4,2010
74,1,1578,8,4,2010
75,1,1579,8,4,2010
76,1,1579,8,4,2010
77,1,1579,8,4,2010
78,1,1580,8,4,2010
79,1,1581,8,4,2010
80,1,1582,8,4,2010
81,1,1583,8,4,2010
82,1,1583,8,4,2010
83,1,1584,8,4,2010
84,1,1586,8,4,2010
85,1,1587,8,4,2010
86,1,1587,8,4,2010
87,1,1587,8,4,2010
88,1,1589,8,4,2010
89,1,1589,8,4,2010
90,1,1589,8,4,2010
91,1,1590,8,4,2010
92,1,1591,8,4,2010
93,1,1592,8,4,2010
94,1,1593,8,4,2010
95,1,1593,8,4,2010
96,1,1594,8,4,2010
97,1,1595,8,4,2010
98,1,1595,8,4,2010
99,1,1595,8,4,2010
100,1,1596,8,4,2010
101,1,1596,8,4,2010
102,1,1597,8,4,2010
103,1,1597,8,4,2010
104,1,1597,8,4,2010
105,1,1597,8,4,2010
106,1,1598,8,4,2010
107,1,1599,8,4,2010
108,1,1599,8,4,2010
109,1,1600,8,4,2010
110,1,1600,8,4,2010
111,1,1600,8,4,2010
112,1,1601,8,4,2010
113,1,1601,8,4,2010
114,1,1601,8,4,2010
115,1,1603,8,4,2010
116,1,1603,8,4,2010
117,1,1604,8,4,2010
118,1,1604,8,4,2010
119,1,1604,8,4,2010
120,1,1605,8,4,2010
121,1,1605,8,4,2010
122,1,1606,8,4,2010
123,1,1606,8,4,2010
124,1,1606,8,4,2010
125,1,1608,8,4,2010
126,1,1608,8,4,2010
127,1,1608,8,4,2010
128,1,1609,8,4,2010
129,1,1610,8,4,2010
130,1,1610,8,4,2010
131,1,1612,8,4,2010
132,1,1613,8,4,2010
133,1,1614,8,4,2010
134,1,1615,8,4,2010
135,1,1616,8,4,2010
136,1,1616,8,4,2010
137,1,1618,8,4,2010
138,1,1618,8,4,2010
139,1,1619,8,4,2010
140,1,1620,8,4,2010
141,1,1620,8,4,2010
142,1,1621,8,4,2010
143,1,1621,8,4,2010
144,1,1621,8,4,2010
145,1,1621,8,4,2010
146,1,1622,8,4,2010
147,1,1622,8,4,2010
148,1,1623,8,4,2010
149,1,1624,8,4,2010
150,1,1625,8,4,2010
151,1,1625,8,4,2010
152,1,1626,8,4,2010
153,1,1626,8,4,2010
154,1,1626,8,4,2010
155,1,1627,8,4,2010
156,1,1629,8,4,2010
157,1,1629,8,4,2010
158,1,1629,8,4,2010
159,1,1629,8,4,2010
160,1,1630,8,4,2010
161,1,1630,8,4,2010
162,1,1630,8,4,2010
163,1,1631,8,4,2010
164,1,1631,8,4,2010
165,1,1632,8,4,2010
166,1,1633,8,4,2010
167,1,1634,8,4,2010
168,1,1634,8,4,2010
169,1,1635,8,4,2010
170,1,1636,8,4,2010
171,1,1636,8,4,2010
172,1,1636,8,4,2010
173,1,1636,8,4,2010
174,1,1636,8,4,2010
175,1,1638,8,4,2010
176,1,1639,8,4,2010
177,1,1639,8,4,2010
