Place,Gender,Time,Distance,Level,Year
160,1,1599.3,8,4,2015
161,1,1599.9,8,4,2015
162,1,1600.6,8,4,2015
163,1,1600.9,8,4,2015
164,1,1601.2,8,4,2015
165,1,1601.7,8,4,2015
166,1,1601.8,8,4,2015
167,1,1602.4,8,4,2015
168,1,1602.4,8,4,2015
169,1,1603.8,8,4,2015
170,1,1604.7,8,4,2015
171,1,1605.0,8,4,2015
172,1,1605.0,8,4,2015
173,1,1605.8,8,4,2015
174,1,1606.0,8,4,2015
175,1,1606.2,8,4,2015
176,1,1606.6,8,4,2015
177,1,1606.8,8,4,2015
178,1,1607.6,8,4,2015
179,1,1609.2,8,4,2015
180,1,1610.4,8,4,2015
181,1,1611.5,8,4,2015
182,1,1611.8,8,4,2015
183,1,1612.0,8,4,2015
184,1,1613.1,8,4,2015
185,1,1613.2,8,4,2015
186,1,1613.5,8,4,2015
187,1,1613.5,8,4,2015
188,1,1613.9,8,4,2015
189,1,1614.2,8,4,2015
190,1,1614.5,8,4,2015
191,1,1615.3,8,4,2015
192,1,1615.6,8,4,2015
193,1,1615.7,8,4,2015
194,1,1615.8,8,4,2015
195,1,1615.9,8,4,2015
196,1,1616.2,8,4,2015
197,1,1616.2,8,4,2015
198,1,1616.6,8,4,2015
199,1,1616.8,8,4,2015
200,1,1617.1,8,4,2015
201,1,1617.2,8,4,2015
202,1,1618.9,8,4,2015
203,1,1619.1,8,4,2015
204,1,1619.8,8,4,2015
205,1,1620.3,8,4,2015
206,1,1620.4,8,4,2015
207,1,1620.9,8,4,2015
208,1,1621.0,8,4,2015
209,1,1621.3,8,4,2015
210,1,1621.7,8,4,2015
211,1,1621.7,8,4,2015
212,1,1621.8,8,4,2015
213,1,1622.7,8,4,2015
214,1,1622.9,8,4,2015
215,1,1623.2,8,4,2015
216,1,1623.9,8,4,2015
217,1,1624.1,8,4,2015
218,1,1624.4,8,4,2015
219,1,1624.8,8,4,2015
220,1,1624.8,8,4,2015
221,1,1625.4,8,4,2015
222,1,1625.9,8,4,2015
223,1,1626.4,8,4,2015
224,1,1626.8,8,4,2015
225,1,1627.3,8,4,2015
227,1,1628.9,8,4,2015
228,1,1629.1,8,4,2015
229,1,1629.9,8,4,2015
230,1,1630.7,8,4,2015
231,1,1630.9,8,4,2015
232,1,1631.2,8,4,2015
233,1,1631.7,8,4,2015
234,1,1632.0,8,4,2015
235,1,1633.8,8,4,2015
236,1,1634.3,8,4,2015
237,1,1635.7,8,4,2015
238,1,1636.8,8,4,2015
239,1,1636.8,8,4,2015
240,1,1637.8,8,4,2015
241,1,1638.2,8,4,2015
242,1,1639.1,8,4,2015
243,1,1640.2,8,4,2015
244,1,1640.8,8,4,2015
245,1,1641.3,8,4,2015
246,1,1641.7,8,4,2015
247,1,1641.8,8,4,2015
248,1,1642.3,8,4,2015
249,1,1643.0,8,4,2015
250,1,1643.3,8,4,2015
251,1,1643.8,8,4,2015
252,1,1643.9,8,4,2015
253,1,1644.2,8,4,2015
254,1,1645.3,8,4,2015
255,1,1648.4,8,4,2015
256,1,1649.5,8,4,2015
257,1,1650.0,8,4,2015
258,1,1650.7,8,4,2015
259,1,1651.1,8,4,2015
260,1,1651.6,8,4,2015
261,1,1652.2,8,4,2015
262,1,1652.7,8,4,2015
263,1,1652.9,8,4,2015
264,1,1653.0,8,4,2015
265,1,1653.6,8,4,2015
266,1,1654.0,8,4,2015
267,1,1654.5,8,4,2015
268,1,1655.3,8,4,2015
269,1,1655.7,8,4,2015
270,1,1656.8,8,4,2015
271,1,1657.7,8,4,2015
272,1,1659.1,8,4,2015
273,1,1659.8,8,4,2015
274,1,1660.3,8,4,2015
275,1,1660.9,8,4,2015
276,1,1661.5,8,4,2015
277,1,1662.0,8,4,2015
278,1,1663.0,8,4,2015
279,1,1663.8,8,4,2015
280,1,1664.2,8,4,2015
281,1,1665.4,8,4,2015
282,1,1667.1,8,4,2015
283,1,1667.5,8,4,2015
284,1,1668.1,8,4,2015
285,1,1669.5,8,4,2015
286,1,1671.0,8,4,2015
287,1,1672.8,8,4,2015
288,1,1673.5,8,4,2015
289,1,1673.6,8,4,2015
290,1,1675.6,8,4,2015
291,1,1676.4,8,4,2015
292,1,1677.0,8,4,2015
293,1,1681.9,8,4,2015
294,1,1682.6,8,4,2015
295,1,1684.0,8,4,2015
296,1,1684.4,8,4,2015
297,1,1687.4,8,4,2015
298,1,1688.1,8,4,2015
299,1,1689.3,8,4,2015
300,1,1689.8,8,4,2015
301,1,1690.0,8,4,2015
302,1,1691.5,8,4,2015
303,1,1692.8,8,4,2015
304,1,1701.0,8,4,2015
305,1,1701.9,8,4,2015
306,1,1703.5,8,4,2015
307,1,1708.3,8,4,2015
308,1,1709.9,8,4,2015
309,1,1709.9,8,4,2015
310,1,1712.6,8,4,2015
311,1,1712.9,8,4,2015
312,1,1715.6,8,4,2015
313,1,1719.6,8,4,2015
314,1,1722.0,8,4,2015
315,1,1723.0,8,4,2015
316,1,1724.9,8,4,2015
317,1,1734.9,8,4,2015
318,1,1739.5,8,4,2015
319,1,1751.8,8,4,2015
320,1,1769.1,8,4,2015
321,1,1771.2,8,4,2015
322,1,1777.8,8,4,2015
323,1,1778.5,8,4,2015
324,1,1788.0,8,4,2015
325,1,1807.3,8,4,2015
326,1,1810.8,8,4,2015
