Place,Gender,Time,Distance,Level,Year
1,2,1036.7,5,4,2015
2,2,1044.4,5,4,2015
3,2,1046.2,5,4,2015
4,2,1053.5,5,4,2015
5,2,1057.7,5,4,2015
6,2,1065.5,5,4,2015
7,2,1067.3,5,4,2015
8,2,1070.3,5,4,2015
9,2,1070.7,5,4,2015
10,2,1071.6,5,4,2015
11,2,1071.8,5,4,2015
12,2,1073.8,5,4,2015
13,2,1074.6,5,4,2015
14,2,1075.3,5,4,2015
15,2,1076.0,5,4,2015
16,2,1076.3,5,4,2015
17,2,1078.1,5,4,2015
18,2,1083.6,5,4,2015
19,2,1084.1,5,4,2015
20,2,1084.2,5,4,2015
21,2,1084.2,5,4,2015
22,2,1085.0,5,4,2015
23,2,1085.1,5,4,2015
24,2,1085.2,5,4,2015
25,2,1086.5,5,4,2015
26,2,1087.2,5,4,2015
27,2,1087.3,5,4,2015
28,2,1087.6,5,4,2015
29,2,1089.9,5,4,2015
30,2,1090.2,5,4,2015
31,2,1093.2,5,4,2015
32,2,1094.5,5,4,2015
33,2,1096.5,5,4,2015
34,2,1098.6,5,4,2015
35,2,1099.6,5,4,2015
36,2,1100.6,5,4,2015
37,2,1101.2,5,4,2015
38,2,1105.9,5,4,2015
39,2,1107.5,5,4,2015
40,2,1107.8,5,4,2015
41,2,1108.1,5,4,2015
42,2,1108.6,5,4,2015
43,2,1108.8,5,4,2015
44,2,1109.3,5,4,2015
45,2,1110.7,5,4,2015
46,2,1112.3,5,4,2015
47,2,1112.5,5,4,2015
48,2,1112.6,5,4,2015
49,2,1113.5,5,4,2015
50,2,1114.0,5,4,2015
51,2,1114.0,5,4,2015
52,2,1115.8,5,4,2015
53,2,1117.8,5,4,2015
54,2,1118.9,5,4,2015
55,2,1120.0,5,4,2015
56,2,1121.0,5,4,2015
57,2,1121.5,5,4,2015
58,2,1121.9,5,4,2015
59,2,1122.5,5,4,2015
60,2,1123.4,5,4,2015
61,2,1123.7,5,4,2015
62,2,1124.8,5,4,2015
63,2,1127.4,5,4,2015
64,2,1127.9,5,4,2015
65,2,1128.2,5,4,2015
66,2,1128.8,5,4,2015
67,2,1129.3,5,4,2015
68,2,1129.4,5,4,2015
69,2,1129.6,5,4,2015
70,2,1129.7,5,4,2015
71,2,1129.7,5,4,2015
72,2,1130.4,5,4,2015
73,2,1131.1,5,4,2015
74,2,1131.6,5,4,2015
75,2,1131.8,5,4,2015
76,2,1132.1,5,4,2015
77,2,1132.2,5,4,2015
78,2,1132.9,5,4,2015
79,2,1133.9,5,4,2015
80,2,1134.9,5,4,2015
81,2,1135.7,5,4,2015
82,2,1136.0,5,4,2015
83,2,1136.1,5,4,2015
84,2,1136.4,5,4,2015
85,2,1136.8,5,4,2015
86,2,1137.2,5,4,2015
87,2,1137.5,5,4,2015
88,2,1137.8,5,4,2015
89,2,1138.0,5,4,2015
90,2,1138.2,5,4,2015
91,2,1138.9,5,4,2015
92,2,1139.1,5,4,2015
93,2,1139.5,5,4,2015
94,2,1140.3,5,4,2015
95,2,1141.1,5,4,2015
96,2,1141.2,5,4,2015
97,2,1141.7,5,4,2015
98,2,1141.9,5,4,2015
99,2,1142.3,5,4,2015
100,2,1142.7,5,4,2015
101,2,1143.4,5,4,2015
102,2,1143.9,5,4,2015
103,2,1144.4,5,4,2015
104,2,1144.5,5,4,2015
105,2,1144.9,5,4,2015
106,2,1145.1,5,4,2015
107,2,1145.8,5,4,2015
108,2,1145.9,5,4,2015
109,2,1146.3,5,4,2015
110,2,1146.6,5,4,2015
111,2,1147.0,5,4,2015
112,2,1147.1,5,4,2015
113,2,1147.1,5,4,2015
114,2,1147.8,5,4,2015
115,2,1147.9,5,4,2015
116,2,1148.1,5,4,2015
117,2,1148.3,5,4,2015
118,2,1148.6,5,4,2015
119,2,1148.6,5,4,2015
120,2,1148.8,5,4,2015
121,2,1150.1,5,4,2015
122,2,1150.3,5,4,2015
123,2,1150.6,5,4,2015
124,2,1151.4,5,4,2015
125,2,1151.8,5,4,2015
126,2,1152.3,5,4,2015
127,2,1153.2,5,4,2015
128,2,1154.5,5,4,2015
129,2,1154.7,5,4,2015
130,2,1155.4,5,4,2015
131,2,1156.1,5,4,2015
132,2,1156.6,5,4,2015
133,2,1156.8,5,4,2015
134,2,1157.4,5,4,2015
135,2,1158.4,5,4,2015
136,2,1158.4,5,4,2015
137,2,1158.5,5,4,2015
138,2,1159.0,5,4,2015
139,2,1159.1,5,4,2015
140,2,1159.4,5,4,2015
141,2,1160.0,5,4,2015
142,2,1161.0,5,4,2015
143,2,1161.5,5,4,2015
144,2,1161.7,5,4,2015
145,2,1161.9,5,4,2015
146,2,1162.3,5,4,2015
147,2,1162.8,5,4,2015
148,2,1163.0,5,4,2015
149,2,1163.2,5,4,2015
150,2,1163.9,5,4,2015
151,2,1164.3,5,4,2015
152,2,1164.3,5,4,2015
153,2,1165.5,5,4,2015
154,2,1166.0,5,4,2015
155,2,1166.0,5,4,2015
156,2,1167.0,5,4,2015
157,2,1167.0,5,4,2015
158,2,1167.2,5,4,2015
159,2,1167.3,5,4,2015
160,2,1167.7,5,4,2015
161,2,1168.0,5,4,2015
162,2,1168.9,5,4,2015
163,2,1169.1,5,4,2015
164,2,1169.3,5,4,2015
165,2,1169.5,5,4,2015
166,2,1169.7,5,4,2015
167,2,1170.3,5,4,2015
168,2,1170.4,5,4,2015
169,2,1170.8,5,4,2015
170,2,1170.9,5,4,2015
171,2,1171.7,5,4,2015
172,2,1173.4,5,4,2015
173,2,1173.7,5,4,2015
174,2,1174.2,5,4,2015
175,2,1174.3,5,4,2015
176,2,1174.5,5,4,2015
177,2,1174.7,5,4,2015
178,2,1175.3,5,4,2015
179,2,1176.0,5,4,2015
180,2,1176.3,5,4,2015
181,2,1176.9,5,4,2015
182,2,1177.6,5,4,2015
183,2,1178.2,5,4,2015
184,2,1178.3,5,4,2015
185,2,1178.9,5,4,2015
186,2,1179.3,5,4,2015
187,2,1179.6,5,4,2015
188,2,1179.7,5,4,2015
189,2,1180.3,5,4,2015
190,2,1181.2,5,4,2015
191,2,1181.2,5,4,2015
192,2,1182.3,5,4,2015
193,2,1182.5,5,4,2015
194,2,1182.7,5,4,2015
195,2,1183.1,5,4,2015
196,2,1183.2,5,4,2015
197,2,1183.3,5,4,2015
198,2,1183.4,5,4,2015
199,2,1183.9,5,4,2015
200,2,1184.3,5,4,2015
201,2,1185.4,5,4,2015
202,2,1185.8,5,4,2015
203,2,1186.6,5,4,2015
204,2,1186.9,5,4,2015
205,2,1187.6,5,4,2015
206,2,1187.7,5,4,2015
207,2,1189.4,5,4,2015
208,2,1190.9,5,4,2015
209,2,1191.0,5,4,2015
210,2,1192.1,5,4,2015
211,2,1192.1,5,4,2015
212,2,1192.4,5,4,2015
213,2,1193.5,5,4,2015
214,2,1194.0,5,4,2015
215,2,1194.5,5,4,2015
216,2,1195.6,5,4,2015
217,2,1196.4,5,4,2015
218,2,1197.4,5,4,2015
219,2,1197.8,5,4,2015
220,2,1198.1,5,4,2015
221,2,1198.6,5,4,2015
222,2,1199.6,5,4,2015
223,2,1199.7,5,4,2015
224,2,1200.1,5,4,2015
225,2,1200.8,5,4,2015
226,2,1200.9,5,4,2015
227,2,1201.2,5,4,2015
228,2,1201.8,5,4,2015
229,2,1202.3,5,4,2015
230,2,1203.5,5,4,2015
231,2,1203.5,5,4,2015
232,2,1203.7,5,4,2015
233,2,1204.0,5,4,2015
234,2,1205.3,5,4,2015
235,2,1205.9,5,4,2015
236,2,1206.0,5,4,2015
237,2,1206.4,5,4,2015
238,2,1206.8,5,4,2015
239,2,1207.6,5,4,2015
240,2,1208.1,5,4,2015
241,2,1208.7,5,4,2015
242,2,1208.7,5,4,2015
243,2,1208.9,5,4,2015
244,2,1209.4,5,4,2015
245,2,1209.7,5,4,2015
246,2,1209.8,5,4,2015
247,2,1211.4,5,4,2015
248,2,1211.9,5,4,2015
249,2,1212.1,5,4,2015
250,2,1214.6,5,4,2015
251,2,1214.6,5,4,2015
252,2,1215.5,5,4,2015
253,2,1216.2,5,4,2015
254,2,1217.0,5,4,2015
255,2,1217.2,5,4,2015
256,2,1217.7,5,4,2015
257,2,1218.0,5,4,2015
258,2,1220.6,5,4,2015
259,2,1221.5,5,4,2015
260,2,1221.7,5,4,2015
261,2,1222.5,5,4,2015
262,2,1222.8,5,4,2015
263,2,1223.2,5,4,2015
264,2,1225.5,5,4,2015
265,2,1225.9,5,4,2015
266,2,1226.3,5,4,2015
267,2,1227.4,5,4,2015
268,2,1228.4,5,4,2015
269,2,1229.6,5,4,2015
270,2,1230.2,5,4,2015
271,2,1230.3,5,4,2015
272,2,1231.1,5,4,2015
273,2,1232.1,5,4,2015
274,2,1232.6,5,4,2015
275,2,1234.0,5,4,2015
276,2,1235.2,5,4,2015
277,2,1237.6,5,4,2015
278,2,1237.7,5,4,2015
279,2,1237.9,5,4,2015
280,2,1238.5,5,4,2015
281,2,1239.2,5,4,2015
282,2,1241.5,5,4,2015
283,2,1242.1,5,4,2015
284,2,1243.7,5,4,2015
285,2,1245.2,5,4,2015
286,2,1246.9,5,4,2015
287,2,1248.5,5,4,2015
288,2,1250.0,5,4,2015
289,2,1251.7,5,4,2015
290,2,1254.0,5,4,2015
291,2,1254.2,5,4,2015
292,2,1254.7,5,4,2015
293,2,1255.3,5,4,2015
294,2,1255.7,5,4,2015
295,2,1255.8,5,4,2015
296,2,1256.7,5,4,2015
297,2,1257.8,5,4,2015
298,2,1258.0,5,4,2015
299,2,1259.1,5,4,2015
300,2,1259.7,5,4,2015
301,2,1264.4,5,4,2015
302,2,1266.7,5,4,2015
303,2,1267.6,5,4,2015
304,2,1269.7,5,4,2015
305,2,1270.5,5,4,2015
306,2,1271.9,5,4,2015
307,2,1275.6,5,4,2015
308,2,1279.0,5,4,2015
309,2,1281.1,5,4,2015
310,2,1283.0,5,4,2015
311,2,1287.2,5,4,2015
312,2,1288.9,5,4,2015
313,2,1298.6,5,4,2015
314,2,1307.5,5,4,2015
315,2,1311.4,5,4,2015
316,2,1312.4,5,4,2015
317,2,1312.9,5,4,2015
318,2,1325.7,5,4,2015
319,2,1333.8,5,4,2015
320,2,1441.3,5,4,2015
321,2,1507.2,5,4,2015
