Place,Gender,Time,Distance,Level,Year
1,1,1462.6,8,4,2003
2,1,1470.7,8,4,2003
3,1,1476.5,8,4,2003
4,1,1480.7,8,4,2003
5,1,1484.6,8,4,2003
6,1,1492.6,8,4,2003
7,1,1494.5,8,4,2003
8,1,1496.4,8,4,2003
9,1,1497.7,8,4,2003
10,1,1500.1,8,4,2003
11,1,1501.8,8,4,2003
12,1,1503.4,8,4,2003
13,1,1515.7,8,4,2003
14,1,1521.7,8,4,2003
15,1,1526.6,8,4,2003
16,1,1526.7,8,4,2003
17,1,1527.6,8,4,2003
18,1,1528.2,8,4,2003
19,1,1528.8,8,4,2003
20,1,1529.7,8,4,2003
21,1,1531.4,8,4,2003
22,1,1533.1,8,4,2003
23,1,1533.1,8,4,2003
24,1,1537.0,8,4,2003
25,1,1537.1,8,4,2003
26,1,1537.2,8,4,2003
27,1,1537.9,8,4,2003
28,1,1539.6,8,4,2003
29,1,1541.4,8,4,2003
30,1,1541.8,8,4,2003
31,1,1542.0,8,4,2003
32,1,1543.5,8,4,2003
33,1,1547.4,8,4,2003
34,1,1547.6,8,4,2003
35,1,1550.2,8,4,2003
36,1,1552.6,8,4,2003
37,1,1553.0,8,4,2003
38,1,1554.1,8,4,2003
39,1,1558.6,8,4,2003
40,1,1559.8,8,4,2003
41,1,1560.4,8,4,2003
42,1,1560.9,8,4,2003
43,1,1561.4,8,4,2003
44,1,1561.7,8,4,2003
45,1,1562.6,8,4,2003
46,1,1563.1,8,4,2003
47,1,1563.7,8,4,2003
48,1,1564.2,8,4,2003
49,1,1564.5,8,4,2003
50,1,1564.7,8,4,2003
51,1,1564.9,8,4,2003
52,1,1567.1,8,4,2003
53,1,1568.2,8,4,2003
54,1,1569.2,8,4,2003
55,1,1570.2,8,4,2003
56,1,1570.6,8,4,2003
57,1,1571.2,8,4,2003
58,1,1571.2,8,4,2003
59,1,1571.4,8,4,2003
60,1,1571.7,8,4,2003
61,1,1571.9,8,4,2003
62,1,1572.6,8,4,2003
63,1,1575.3,8,4,2003
64,1,1575.6,8,4,2003
65,1,1576.1,8,4,2003
66,1,1579.3,8,4,2003
67,1,1580.2,8,4,2003
68,1,1580.7,8,4,2003
69,1,1581.3,8,4,2003
70,1,1582.0,8,4,2003
71,1,1583.2,8,4,2003
72,1,1584.8,8,4,2003
73,1,1586.5,8,4,2003
74,1,1586.7,8,4,2003
75,1,1587.4,8,4,2003
76,1,1587.9,8,4,2003
77,1,1588.7,8,4,2003
78,1,1589.1,8,4,2003
79,1,1589.6,8,4,2003
80,1,1589.6,8,4,2003
81,1,1589.7,8,4,2003
82,1,1590.1,8,4,2003
83,1,1590.1,8,4,2003
84,1,1590.6,8,4,2003
85,1,1590.8,8,4,2003
86,1,1591.5,8,4,2003
87,1,1592.1,8,4,2003
88,1,1592.6,8,4,2003
89,1,1592.6,8,4,2003
90,1,1592.9,8,4,2003
91,1,1595.7,8,4,2003
92,1,1596.4,8,4,2003
93,1,1596.7,8,4,2003
94,1,1596.9,8,4,2003
95,1,1597.1,8,4,2003
96,1,1597.5,8,4,2003
97,1,1597.9,8,4,2003
98,1,1598.0,8,4,2003
99,1,1598.9,8,4,2003
100,1,1599.3,8,4,2003
101,1,1599.7,8,4,2003
102,1,1600.0,8,4,2003
103,1,1600.5,8,4,2003
104,1,1600.8,8,4,2003
105,1,1601.5,8,4,2003
106,1,1602.2,8,4,2003
107,1,1604.6,8,4,2003
108,1,1605.7,8,4,2003
109,1,1606.6,8,4,2003
110,1,1606.9,8,4,2003
111,1,1606.9,8,4,2003
112,1,1609.6,8,4,2003
113,1,1610.3,8,4,2003
114,1,1610.9,8,4,2003
115,1,1611.5,8,4,2003
116,1,1612.2,8,4,2003
117,1,1612.6,8,4,2003
118,1,1614.9,8,4,2003
119,1,1616.2,8,4,2003
120,1,1616.2,8,4,2003
121,1,1616.3,8,4,2003
122,1,1617.0,8,4,2003
123,1,1617.5,8,4,2003
124,1,1618.8,8,4,2003
125,1,1619.1,8,4,2003
126,1,1619.5,8,4,2003
127,1,1619.7,8,4,2003
128,1,1619.9,8,4,2003
129,1,1621.4,8,4,2003
130,1,1622.0,8,4,2003
131,1,1624.6,8,4,2003
132,1,1625.9,8,4,2003
133,1,1629.1,8,4,2003
134,1,1630.6,8,4,2003
135,1,1631.4,8,4,2003
136,1,1632.6,8,4,2003
137,1,1632.6,8,4,2003
138,1,1634.1,8,4,2003
139,1,1634.3,8,4,2003
140,1,1635.8,8,4,2003
141,1,1636.7,8,4,2003
142,1,1636.8,8,4,2003
143,1,1637.6,8,4,2003
144,1,1638.3,8,4,2003
145,1,1638.7,8,4,2003
146,1,1639.5,8,4,2003
147,1,1639.9,8,4,2003
148,1,1640.7,8,4,2003
149,1,1640.9,8,4,2003
150,1,1641.3,8,4,2003
151,1,1643.2,8,4,2003
152,1,1645.6,8,4,2003
153,1,1646.3,8,4,2003
154,1,1646.7,8,4,2003
155,1,1647.0,8,4,2003
156,1,1647.1,8,4,2003
157,1,1647.7,8,4,2003
158,1,1648.1,8,4,2003
159,1,1648.4,8,4,2003
160,1,1649.0,8,4,2003
161,1,1649.2,8,4,2003
162,1,1649.7,8,4,2003
163,1,1650.1,8,4,2003
164,1,1650.4,8,4,2003
165,1,1650.9,8,4,2003
166,1,1651.7,8,4,2003
167,1,1651.9,8,4,2003
168,1,1652.4,8,4,2003
169,1,1653.2,8,4,2003
170,1,1653.5,8,4,2003
171,1,1654.0,8,4,2003
172,1,1655.4,8,4,2003
173,1,1656.0,8,4,2003
174,1,1657.1,8,4,2003
175,1,1658.3,8,4,2003
176,1,1658.7,8,4,2003
177,1,1659.0,8,4,2003
178,1,1659.1,8,4,2003
179,1,1659.4,8,4,2003
180,1,1659.7,8,4,2003
181,1,1660.0,8,4,2003
182,1,1660.3,8,4,2003
183,1,1660.6,8,4,2003
184,1,1662.3,8,4,2003
185,1,1662.7,8,4,2003
186,1,1663.3,8,4,2003
187,1,1667.8,8,4,2003
188,1,1668.3,8,4,2003
189,1,1668.6,8,4,2003
190,1,1670.0,8,4,2003
191,1,1670.2,8,4,2003
192,1,1670.5,8,4,2003
193,1,1671.4,8,4,2003
194,1,1671.9,8,4,2003
195,1,1672.5,8,4,2003
196,1,1676.6,8,4,2003
197,1,1679.8,8,4,2003
198,1,1680.9,8,4,2003
199,1,1680.9,8,4,2003
200,1,1681.7,8,4,2003
201,1,1682.3,8,4,2003
202,1,1682.8,8,4,2003
203,1,1684.5,8,4,2003
204,1,1685.6,8,4,2003
205,1,1688.3,8,4,2003
206,1,1689.0,8,4,2003
207,1,1690.4,8,4,2003
208,1,1691.9,8,4,2003
209,1,1692.0,8,4,2003
210,1,1693.1,8,4,2003
211,1,1695.9,8,4,2003
212,1,1696.4,8,4,2003
213,1,1698.3,8,4,2003
214,1,1699.1,8,4,2003
215,1,1699.4,8,4,2003
216,1,1702.0,8,4,2003
217,1,1704.2,8,4,2003
218,1,1704.9,8,4,2003
219,1,1707.8,8,4,2003
220,1,1709.6,8,4,2003
221,1,1711.7,8,4,2003
222,1,1712.1,8,4,2003
223,1,1713.1,8,4,2003
224,1,1713.9,8,4,2003
225,1,1717.5,8,4,2003
226,1,1718.0,8,4,2003
227,1,1718.8,8,4,2003
228,1,1719.5,8,4,2003
229,1,1720.0,8,4,2003
230,1,1721.4,8,4,2003
231,1,1738.2,8,4,2003
232,1,1739.3,8,4,2003
233,1,1746.8,8,4,2003
234,1,1755.4,8,4,2003
235,1,1755.7,8,4,2003
236,1,1759.7,8,4,2003
237,1,1760.4,8,4,2003
