Place,Gender,Time,Distance,Level,Year
1,2,1013.7,5,4,2004
2,2,1062.5,5,4,2004
3,2,1063.6,5,4,2004
4,2,1068.0,5,4,2004
5,2,1068.65,5,4,2004
6,2,1070.0,5,4,2004
7,2,1072.1,5,4,2004
8,2,1082.65,5,4,2004
9,2,1088.2,5,4,2004
10,2,1093.05,5,4,2004
11,2,1096.0,5,4,2004
12,2,1097.0,5,4,2004
13,2,1098.0,5,4,2004
14,2,1099.9,5,4,2004
15,2,1101.65,5,4,2004
16,2,1101.95,5,4,2004
17,2,1103.2,5,4,2004
18,2,1104.6,5,4,2004
19,2,1105.65,5,4,2004
20,2,1105.9,5,4,2004
21,2,1107.35,5,4,2004
22,2,1109.0,5,4,2004
23,2,1111.2,5,4,2004
24,2,1112.35,5,4,2004
25,2,1112.85,5,4,2004
26,2,1113.15,5,4,2004
27,2,1113.4,5,4,2004
28,2,1114.05,5,4,2004
29,2,1114.8,5,4,2004
30,2,1115.9,5,4,2004
31,2,1116.0,5,4,2004
32,2,1116.9,5,4,2004
33,2,1117.4,5,4,2004
34,2,1117.6,5,4,2004
35,2,1119.1,5,4,2004
36,2,1119.9,5,4,2004
37,2,1121.3,5,4,2004
38,2,1123.85,5,4,2004
39,2,1124.65,5,4,2004
40,2,1128.1,5,4,2004
41,2,1128.9,5,4,2004
42,2,1129.45,5,4,2004
43,2,1130.75,5,4,2004
44,2,1131.65,5,4,2004
45,2,1133.5,5,4,2004
46,2,1134.0,5,4,2004
47,2,1134.4,5,4,2004
48,2,1135.6,5,4,2004
49,2,1136.15,5,4,2004
50,2,1137.35,5,4,2004
51,2,1138.0,5,4,2004
52,2,1139.15,5,4,2004
53,2,1140.1,5,4,2004
54,2,1142.7,5,4,2004
55,2,1144.55,5,4,2004
56,2,1145.8,5,4,2004
57,2,1149.9,5,4,2004
58,2,1150.15,5,4,2004
59,2,1151.05,5,4,2004
60,2,1151.5,5,4,2004
61,2,1152.3,5,4,2004
62,2,1153.45,5,4,2004
63,2,1154.0,5,4,2004
64,2,1155.2,5,4,2004
65,2,1155.55,5,4,2004
66,2,1155.9,5,4,2004
67,2,1155.95,5,4,2004
68,2,1156.1,5,4,2004
69,2,1158.55,5,4,2004
70,2,1160.4,5,4,2004
71,2,1161.7,5,4,2004
72,2,1163.8,5,4,2004
73,2,1164.25,5,4,2004
74,2,1164.5,5,4,2004
75,2,1165.2,5,4,2004
76,2,1165.25,5,4,2004
77,2,1166.6,5,4,2004
78,2,1167.3,5,4,2004
79,2,1167.85,5,4,2004
80,2,1168.1,5,4,2004
