Place,Gender,Time,Distance,Level,Year
1,1,1395,8,4,2011
2,1,1439,8,4,2011
3,1,1443,8,4,2011
4,1,1445,8,4,2011
5,1,1450,8,4,2011
6,1,1456,8,4,2011
7,1,1457,8,4,2011
8,1,1458,8,4,2011
9,1,1458,8,4,2011
10,1,1459,8,4,2011
11,1,1461,8,4,2011
12,1,1467,8,4,2011
13,1,1470,8,4,2011
14,1,1471,8,4,2011
15,1,1471,8,4,2011
16,1,1472,8,4,2011
17,1,1473,8,4,2011
18,1,1474,8,4,2011
19,1,1477,8,4,2011
20,1,1479,8,4,2011
21,1,1481,8,4,2011
22,1,1482,8,4,2011
23,1,1482,8,4,2011
24,1,1486,8,4,2011
25,1,1486,8,4,2011
26,1,1486,8,4,2011
27,1,1487,8,4,2011
28,1,1488,8,4,2011
29,1,1490,8,4,2011
30,1,1493,8,4,2011
31,1,1496,8,4,2011
32,1,1497,8,4,2011
33,1,1498,8,4,2011
34,1,1499,8,4,2011
35,1,1500,8,4,2011
36,1,1500,8,4,2011
37,1,1502,8,4,2011
38,1,1502,8,4,2011
39,1,1504,8,4,2011
40,1,1507,8,4,2011
41,1,1507,8,4,2011
42,1,1509,8,4,2011
43,1,1509,8,4,2011
44,1,1510,8,4,2011
45,1,1510,8,4,2011
46,1,1510,8,4,2011
47,1,1512,8,4,2011
48,1,1512,8,4,2011
49,1,1512,8,4,2011
50,1,1514,8,4,2011
51,1,1515,8,4,2011
52,1,1516,8,4,2011
53,1,1517,8,4,2011
54,1,1517,8,4,2011
55,1,1518,8,4,2011
56,1,1520,8,4,2011
57,1,1521,8,4,2011
58,1,1522,8,4,2011
59,1,1523,8,4,2011
60,1,1523,8,4,2011
61,1,1524,8,4,2011
62,1,1525,8,4,2011
63,1,1525,8,4,2011
64,1,1525,8,4,2011
65,1,1525,8,4,2011
66,1,1526,8,4,2011
67,1,1526,8,4,2011
68,1,1527,8,4,2011
69,1,1528,8,4,2011
70,1,1528,8,4,2011
71,1,1529,8,4,2011
72,1,1530,8,4,2011
73,1,1531,8,4,2011
74,1,1531,8,4,2011
75,1,1532,8,4,2011
76,1,1532,8,4,2011
77,1,1533,8,4,2011
78,1,1533,8,4,2011
79,1,1533,8,4,2011
80,1,1535,8,4,2011
81,1,1536,8,4,2011
82,1,1536,8,4,2011
83,1,1536,8,4,2011
84,1,1537,8,4,2011
85,1,1537,8,4,2011
86,1,1538,8,4,2011
87,1,1538,8,4,2011
88,1,1539,8,4,2011
89,1,1539,8,4,2011
90,1,1540,8,4,2011
91,1,1541,8,4,2011
92,1,1541,8,4,2011
93,1,1541,8,4,2011
94,1,1542,8,4,2011
95,1,1542,8,4,2011
96,1,1544,8,4,2011
97,1,1544,8,4,2011
98,1,1544,8,4,2011
99,1,1544,8,4,2011
100,1,1545,8,4,2011
101,1,1545,8,4,2011
102,1,1546,8,4,2011
103,1,1547,8,4,2011
104,1,1547,8,4,2011
105,1,1548,8,4,2011
106,1,1548,8,4,2011
107,1,1548,8,4,2011
108,1,1549,8,4,2011
109,1,1549,8,4,2011
110,1,1549,8,4,2011
111,1,1550,8,4,2011
112,1,1550,8,4,2011
113,1,1550,8,4,2011
114,1,1551,8,4,2011
115,1,1551,8,4,2011
116,1,1552,8,4,2011
117,1,1553,8,4,2011
118,1,1553,8,4,2011
119,1,1553,8,4,2011
120,1,1554,8,4,2011
121,1,1555,8,4,2011
122,1,1555,8,4,2011
123,1,1555,8,4,2011
124,1,1556,8,4,2011
125,1,1557,8,4,2011
126,1,1558,8,4,2011
127,1,1558,8,4,2011
128,1,1559,8,4,2011
129,1,1559,8,4,2011
130,1,1560,8,4,2011
131,1,1561,8,4,2011
132,1,1562,8,4,2011
133,1,1563,8,4,2011
134,1,1563,8,4,2011
135,1,1563,8,4,2011
136,1,1564,8,4,2011
137,1,1564,8,4,2011
138,1,1564,8,4,2011
139,1,1564,8,4,2011
140,1,1565,8,4,2011
141,1,1565,8,4,2011
142,1,1565,8,4,2011
143,1,1566,8,4,2011
144,1,1566,8,4,2011
145,1,1567,8,4,2011
