Place,Gender,Time,Distance,Level,Year
1,1,1449,8,4,2017
2,1,1459,8,4,2017
3,1,1467,8,4,2017
4,1,1479,8,4,2017
5,1,1481,8,4,2017
6,1,1481,8,4,2017
7,1,1487,8,4,2017
8,1,1488,8,4,2017
9,1,1490,8,4,2017
10,1,1492,8,4,2017
11,1,1500,8,4,2017
12,1,1500,8,4,2017
13,1,1502,8,4,2017
14,1,1503,8,4,2017
15,1,1505,8,4,2017
16,1,1506,8,4,2017
17,1,1507,8,4,2017
18,1,1510,8,4,2017
19,1,1512,8,4,2017
20,1,1513,8,4,2017
21,1,1514,8,4,2017
22,1,1516,8,4,2017
23,1,1516,8,4,2017
24,1,1517,8,4,2017
25,1,1518,8,4,2017
26,1,1518,8,4,2017
27,1,1518,8,4,2017
28,1,1519,8,4,2017
29,1,1523,8,4,2017
30,1,1524,8,4,2017
31,1,1525,8,4,2017
32,1,1526,8,4,2017
33,1,1526,8,4,2017
34,1,1530,8,4,2017
35,1,1531,8,4,2017
36,1,1532,8,4,2017
37,1,1532,8,4,2017
38,1,1533,8,4,2017
39,1,1536,8,4,2017
40,1,1537,8,4,2017
41,1,1537,8,4,2017
42,1,1539,8,4,2017
43,1,1539,8,4,2017
44,1,1540,8,4,2017
45,1,1540,8,4,2017
46,1,1541,8,4,2017
47,1,1542,8,4,2017
48,1,1543,8,4,2017
49,1,1546,8,4,2017
50,1,1546,8,4,2017
51,1,1547,8,4,2017
52,1,1548,8,4,2017
53,1,1548,8,4,2017
54,1,1549,8,4,2017
55,1,1549,8,4,2017
56,1,1550,8,4,2017
57,1,1553,8,4,2017
58,1,1554,8,4,2017
59,1,1554,8,4,2017
60,1,1555,8,4,2017
61,1,1555,8,4,2017
62,1,1555,8,4,2017
63,1,1555,8,4,2017
64,1,1556,8,4,2017
65,1,1556,8,4,2017
66,1,1556,8,4,2017
67,1,1557,8,4,2017
68,1,1557,8,4,2017
69,1,1558,8,4,2017
70,1,1558,8,4,2017
71,1,1558,8,4,2017
72,1,1560,8,4,2017
73,1,1561,8,4,2017
74,1,1561,8,4,2017
75,1,1562,8,4,2017
76,1,1563,8,4,2017
77,1,1564,8,4,2017
78,1,1565,8,4,2017
79,1,1566,8,4,2017
80,1,1566,8,4,2017
81,1,1567,8,4,2017
82,1,1568,8,4,2017
83,1,1569,8,4,2017
84,1,1569,8,4,2017
85,1,1570,8,4,2017
86,1,1570,8,4,2017
87,1,1570,8,4,2017
88,1,1570,8,4,2017
89,1,1571,8,4,2017
90,1,1571,8,4,2017
91,1,1571,8,4,2017
92,1,1572,8,4,2017
93,1,1572,8,4,2017
94,1,1573,8,4,2017
95,1,1573,8,4,2017
96,1,1573,8,4,2017
97,1,1574,8,4,2017
98,1,1574,8,4,2017
99,1,1575,8,4,2017
100,1,1575,8,4,2017
101,1,1575,8,4,2017
102,1,1575,8,4,2017
103,1,1575,8,4,2017
104,1,1576,8,4,2017
105,1,1576,8,4,2017
106,1,1577,8,4,2017
107,1,1577,8,4,2017
108,1,1578,8,4,2017
109,1,1579,8,4,2017
110,1,1580,8,4,2017
111,1,1580,8,4,2017
112,1,1580,8,4,2017
113,1,1580,8,4,2017
114,1,1581,8,4,2017
115,1,1581,8,4,2017
116,1,1582,8,4,2017
117,1,1583,8,4,2017
118,1,1583,8,4,2017
119,1,1583,8,4,2017
120,1,1584,8,4,2017
121,1,1585,8,4,2017
122,1,1585,8,4,2017
123,1,1585,8,4,2017
124,1,1586,8,4,2017
125,1,1587,8,4,2017
126,1,1587,8,4,2017
127,1,1588,8,4,2017
128,1,1588,8,4,2017
129,1,1588,8,4,2017
130,1,1589,8,4,2017
131,1,1589,8,4,2017
