Place,Gender,Time,Distance,Level,Year
1,2,1035,5,4,2011
2,2,1044,5,4,2011
3,2,1062,5,4,2011
4,2,1066,5,4,2011
5,2,1068,5,4,2011
6,2,1068,5,4,2011
7,2,1072,5,4,2011
8,2,1077,5,4,2011
9,2,1077,5,4,2011
10,2,1078,5,4,2011
11,2,1078,5,4,2011
12,2,1081,5,4,2011
13,2,1083,5,4,2011
14,2,1087,5,4,2011
15,2,1088,5,4,2011
16,2,1089,5,4,2011
17,2,1091,5,4,2011
18,2,1092,5,4,2011
19,2,1094,5,4,2011
20,2,1094,5,4,2011
21,2,1095,5,4,2011
22,2,1095,5,4,2011
23,2,1095,5,4,2011
24,2,1095,5,4,2011
25,2,1098,5,4,2011
26,2,1099,5,4,2011
27,2,1101,5,4,2011
28,2,1103,5,4,2011
29,2,1104,5,4,2011
30,2,1106,5,4,2011
31,2,1111,5,4,2011
32,2,1113,5,4,2011
33,2,1114,5,4,2011
34,2,1116,5,4,2011
35,2,1118,5,4,2011
36,2,1119,5,4,2011
37,2,1119,5,4,2011
38,2,1120,5,4,2011
39,2,1121,5,4,2011
40,2,1124,5,4,2011
41,2,1125,5,4,2011
42,2,1126,5,4,2011
43,2,1127,5,4,2011
44,2,1127,5,4,2011
45,2,1128,5,4,2011
46,2,1129,5,4,2011
47,2,1132,5,4,2011
48,2,1133,5,4,2011
49,2,1134,5,4,2011
50,2,1134,5,4,2011
51,2,1135,5,4,2011
52,2,1135,5,4,2011
53,2,1135,5,4,2011
54,2,1135,5,4,2011
55,2,1136,5,4,2011
56,2,1137,5,4,2011
57,2,1138,5,4,2011
58,2,1138,5,4,2011
59,2,1139,5,4,2011
60,2,1142,5,4,2011
61,2,1144,5,4,2011
62,2,1145,5,4,2011
63,2,1147,5,4,2011
64,2,1147,5,4,2011
65,2,1147,5,4,2011
66,2,1148,5,4,2011
67,2,1149,5,4,2011
68,2,1149,5,4,2011
69,2,1150,5,4,2011
70,2,1150,5,4,2011
71,2,1151,5,4,2011
72,2,1151,5,4,2011
73,2,1153,5,4,2011
74,2,1153,5,4,2011
75,2,1153,5,4,2011
76,2,1154,5,4,2011
77,2,1154,5,4,2011
78,2,1155,5,4,2011
79,2,1155,5,4,2011
80,2,1156,5,4,2011
81,2,1158,5,4,2011
82,2,1159,5,4,2011
83,2,1159,5,4,2011
84,2,1159,5,4,2011
85,2,1159,5,4,2011
86,2,1159,5,4,2011
87,2,1160,5,4,2011
88,2,1161,5,4,2011
89,2,1162,5,4,2011
90,2,1162,5,4,2011
91,2,1162,5,4,2011
92,2,1163,5,4,2011
93,2,1163,5,4,2011
94,2,1164,5,4,2011
95,2,1165,5,4,2011
96,2,1165,5,4,2011
97,2,1165,5,4,2011
98,2,1166,5,4,2011
99,2,1168,5,4,2011
100,2,1168,5,4,2011
101,2,1168,5,4,2011
102,2,1169,5,4,2011
103,2,1169,5,4,2011
104,2,1170,5,4,2011
105,2,1170,5,4,2011
106,2,1170,5,4,2011
107,2,1171,5,4,2011
108,2,1171,5,4,2011
109,2,1171,5,4,2011
110,2,1172,5,4,2011
111,2,1172,5,4,2011
112,2,1173,5,4,2011
113,2,1173,5,4,2011
114,2,1174,5,4,2011
115,2,1174,5,4,2011
116,2,1175,5,4,2011
117,2,1175,5,4,2011
118,2,1176,5,4,2011
119,2,1176,5,4,2011
120,2,1176,5,4,2011
121,2,1176,5,4,2011
122,2,1177,5,4,2011
123,2,1177,5,4,2011
124,2,1177,5,4,2011
125,2,1178,5,4,2011
126,2,1178,5,4,2011
127,2,1179,5,4,2011
128,2,1179,5,4,2011
129,2,1180,5,4,2011
130,2,1181,5,4,2011
131,2,1181,5,4,2011
132,2,1182,5,4,2011
133,2,1182,5,4,2011
134,2,1182,5,4,2011
135,2,1182,5,4,2011
136,2,1183,5,4,2011
137,2,1183,5,4,2011
138,2,1185,5,4,2011
139,2,1185,5,4,2011
